,0
34,"각 팀이나 조직별로 당연히 업무 성향이나 스타일이 다르다 보니 처음에는 어려움도 있었습니다만... 그 외에도 화 촬영 전날, 저녁에 제작진들과 모여서 진행했던 아이디어 회의를 꼽을 수 있겠네요.촬영 전... "
35,주도적으로 일하면서 가장 어려움을 느끼는 부분이 '창의적인 아이디어 발상'이다. 특히 디자인... 남편과 나 둘 다 각자의 브랜딩에 대해 고민하며 앞으로 매주 주말마다 회의를 하며 디벨롭해 나가기로... 
36,임차인을 기다리는 경쟁 업종선택의 어려움 공실탈출 아이디어!! 멋진 공간을 갖고 싶었던 꿈보다는.... 파티룸이기도 하지만 파티에만 사용되지 않고 기업의 회의나 공공기관의 교육장소로 교실이 되고... 
37,그리고 아이디어 회의를 자주 하는 사람이라도 빈 페이지에서 만들어가는 것보다 이미 만들어진... UXUI도 굉장히 직관적이라 이러한 프로그램을 처음 사용하는 사람들도 조금만 사용해 보면 어려움 없이... 
38,"출처 : 픽사베이 수헌 : 저는 아이디어 회의가 가장 어려웠던 것 같아요.. 아마, 다른 팀들도 같은 어려움이 있지 않을까 해요. 저희는 빠르게 mvp를 출시하고 사용자 피드백에 따라 기능을 순차적으로 추가하면서... "
39,① 누군가가 새로 떠오른 과제로 어려움은 겪는다. ② 곤란한 과제가 어떤 일이고 어떻게 이용되는지... 아이디어 회의에 전문가만 참여시키는 경우 진짜로 쓸만하고 감탄할 정도의 아이디어는 전문가가 아닌... 
40,그래서 저희는 주제 선정에 대해 논의부터 하였어요 아무래도 대면 회의보다는 어려움이 있었는데도 불구하고 팀원들 모두 열정적으로 참여해주었습니다 ♥ 생각보다 훨씬 다양한 아이디어들이... 
41,"&quot;오늘 회의에서 도와주셔서 감사합니다.&quot;와 같은 간단한 표현만으로도 충분하다. 또한, 상사에게... 이러한 어려움을 충분히 고민하지 않았기 때문에 해당 의사의 아이디어는 곧바로 거절당했다. 반면 또 다른... "
42,코로나 이후 화상회의를 많이 사용하고 있습니다. 그러나 뭔가 아쉬움이 있습니다. 특히 연령대가... 단정하기 어려움 ■ 가상환경에서의 아이디어 생성을 개선하려면? 영상을 끄는 것이 아이디어 생성에... 
43,"아이디어 회의나 제작 단계에서는 한글로 커뮤니케이션하고 문서화를 했고, 제출 전 기획안을... 영어 작문에 능숙하지 않아 어려움이 있었지만 주변 분들의 도움을 많이 받아 무사히 완성할 수 있었던 것... "
44,"현장 작업자 분들 대부분은 블로그 작성에 매우 어려움을 토로합니다. 포토샵, 일러스트, 네이버... 디자인 공부를 하고 첫 직장에 입사를 한 후 매번 아이디어 회의 때 욕만 먹고 이놈의 머릿속엔 똥만 찼나... "
45,청년봉기 단원들은 아이디어 회의에 대해 처음엔 어려움이 있었지만 포스트잇을 나누어주고 포스트잇에 자신의 생각을 짧게라도 적어 화이트보드에 붙여보는 시간을 통해 서로의 아이디어를 공유할 수... 
46,"차 미션인 만원의 행복 회의를 위해 부산대 컴포즈 커피에 모였습니다 각자 먹을 음료를 주문한 뒤, 만원의 행복 아이디어 회의 시작!! 발대식 때 회의를 틈날 때마다 진행했던지라 어려움 없이 착착... "
47,"▶...목요일 차 팀 프로젝트와 마찬가지로 기획안 작성을 위해 아이디어 회의를 진행했습니다!... 그리고 저도 추가 아이디어를 내면서 완성해갔습니다 ㅎㅎ 다시 편집하는 어려움이 있었지만, 결국... "
48,"세명이 한자리에 모이기도 어려움이 있었구요. 중간고사 기간인데다 모두 학년이어서 취업준비에도... 학회의 같은 조에 편성되어 있던 사람들과 팀을 구성하였고, 아이디어 회의를 지속적으로 하다 주제... "
49,"&lt; 제차관 주재 주택공급 ｢TF 검토회의｣ 주요 논의사항 &gt; ㅇ (제차, .) 택지, 도심복합, 정비 등 사업 유형별 주요 문제점 논의 * 택지발굴의 어려움, 주민 갈등, 과도한 절차, 사업지연 요인 등 ㅇ (제차, .)... "
50,이처럼 잦은 회의와 발표에 대한 어려움으로 리더의 자리에 부담을 느끼는 직장인 및 리더들이... 사전에 아무런 정보 없이 회의에 소집된 직원은 생각을 정리하거나 아이디어를 준비할 시간도 없이 불려 나온... 
51,최근 전 세계적인 고물가·고금리 파장에 민생부담과 어려움이 가중되고 있습니다. 마트나 식당... 실질적 대안 마련과 제도적 방안 마련에 최선을 다하겠습니다. 많은 분들의 지혜와 정책적 아이디어를 구합니다.
52,시작할 때부터 셋이서 회의실 잡아가지고 아이디어 회의하고 정말 말도 안되는거도 괜찮으니... 어떠한 어려움이 발생하면 일단 우리 동기 단톡방에서부터 먼저 물어봤다. 꽤 많은 문제들을 수월하게 해결할... 
53,"대한 아이디어를 나누는 자리 서로 경쟁보다는 상생을 꿈꾸는 자리 실현 가능한 조언과 아이디어를... (건축은 그 단계를 놓치고, 후에 수정하면 매우 어려움이 많아요..제 경험ㅜㅜ ) 인테리어 공사를 또 할... "
54,위한 아이디어 회의를 했습니다. 발표까지의 준비시간은 일주일로 길지만은 않아서 매일같이... 때문에 어려움을 겪는 것으로 나오죠. 그래서 기술을 이용해 청각장애인의 발음교정을 개선 할 수 있을까?... 
55,저희 부산 팀 '또바기'는 월 아이디어 회의를 하기 위해 덕천동 마비스 커피 카페를... 스케줄 맞추는데 어려움이 ㅠ.ㅠ 우선 어찌어찌 하다보니 일정도 맞추고 아이디어도 다... 
56,문제 해결 중심의 생산적 회의 ㅁ 어려움을 공유하고 그 문제를 해결하기 위해 서로의 아이디어를 더하는데 집중하며 그 문제를 실패의 잠재적 원인으로 바라보기보다는 학습의 대상으로 인식합니다. ㅁ... 
57,"식으로 어려움을 헤쳐 나갔다. 그렇게 서로 의지하며 교내 식당, 비스트로 콘셉트의 레스토랑인... 팀원들과 아이디어 회의를 하던 그때의 추억은 처음 요리를 시작할 때 꿈꾸던 나의 모습과 같았다.... "
58,반짝이는 아이디어도 서로 나누고 업무의 생산성을 높일 수 있는 가장 중요한 공간! 바로 회의가... 구성해 회의테이블을 주문제작 해드립니다 사이즈 선택에 어려움이 있으실 경우엔 상담 시 의자 사이즈를... 
59,"작은 프로젝트를 기획하고 실행하며 성공적으로 마무리 할 수 있도록 아이디어 회의하고... 협업하는... 이 중에 다시 일부, 어떤 직무, 어떤 산업에 있기 때문에 겪는 어려움들도 있어요. 그런 콘텐츠는 이 넓은... "
60,"현실적으로 어려움이 있기에, 시의 홍보작업과 시민단체의 공동활동도 절실하였기 때문이었다. 비록... 아이디어가 차곡차곡 현실화되는 과정을 밟아나가기를 기대해본다. 옹달샘팀은 자주 모여서 회의하다보... "
61,디자인씽킹에서도 회의의 어려움이나 위험성을 충분히 인식하고 있다. 때문에 성공적인 브레인스토밍을 위한 독자적인 규칙과 비결이 존재한다. 그 가운데 몇 가지 중요한 규칙을 소개한다. () 아이디어는... 
62,그런데 사실 회원들이 많아지면 관리하는 데도 어려움이 있을텐데 동아리 운영에 어려운 점은 없나요?... 혼자서 하는 작업이 아니기 때문에 팀원들끼리 모여 자료조사한 걸 취합한 후에 아이디어 회의를... 
63,"저랑 유난히 잘 맞는 공간이라 그럴 수도 있지만 사무실을 구하고 난 뒤로는 이전보다는 어려움이 덜... 회의실에는 시원시원한 크기의 TV, 화이트보드판, 빔프로젝터가 설치되어 있어서 아이디어 회의나... "
64,- 지역경제 활성화 위한 부서별 아이디어 회의 가져 안성시(시장 황은성)는 일 시청 대회의실에서... 좋은 아이디어들을 낼 때 메르스로 인한 경기침체 등 시민의 어려움은 더 빨리 극복할 수 있을 것이라는... 
65,"바사더가 시작한 창의적 질문방식으로 이전까지 아이디어회의에서는 &quot;어떻게 하면 내가 ~를 할 수... 첫째, 충족되지 않은 니즈를 담아라 질문의 내용에는 고객이 겪는 어려움보다 고객의 '충족되지 않는... "
66,있는 아이디어를 모아보자고 했다. 지금까지의 회의가 결과 위주의 서로 잘잘못을 따지는 식이었다면... 끌어올리는 회의가 될 것 같았다. 각자 자신이 업무상 겪고 있는 어려움을 ~분 정도 간단설명하고... 
67,"던져보면서 회의를 하다 보면, 생각에 생각이 입혀지고 고쳐져서 또 다른 아이디어가 나옵니다. 우스갯소리로 말했던 것들을 보완해가며 생각을 완성해 가기도 합니다. 의견 충돌이나 갈등 등으로 인해 어려움... "
68,양천구는 이 문제를 해결하기 위해 적극적으로 아이디어 회의를 거듭한 끝에 전국 최초로 ‘가로등... 충전소 아이디어를 현실화하는 과정에서 겪은 어려움에 대해 설명했다. (중략) 아울러 주민이 직접... 
69,"해서 어려움이 조금 있었다. 권나라: 보통 시에 카페에 가면 마감까지 그곳에 있었다. 그래서 눈치가... 전과하게 된 계기는 광고란 것의 표현이 너무 신기했다, 이렇게 같이 찍고 모여서 아이디어 회의하고 또... "
70,사회창안클럽 우수 아이디어 숙성회의 열띤 토론 시민 아이디어 현실화 위해 예산 수립중 제회... 조성은 어려움이 있고 이용객들 수요가 많지 않을 걸로 판단됨. 천만원 예산수립하여 우선 소규모 시설을... 
71,"불편함과 어려움을 느끼고 있습니다. 이에 저희 히어로팀이 노령자의 디지털 기기 이용을 도울 수 있는 아이디어를 고안해보고자, 공모에 도전하게 됩니다! 본격적인 아이디어 창출을 위해 회의를... "
72,아이디어 회의가 있는 날이나 바쁜 날에는 출근 시간보다 조금 일찍 도착해 하루를 시작합니다. 일찍... 덕분에 어려움 없이 잘 적응할 수 있었어요. 영훈 : 다른 직무가 어떤 일을 하는지 알 수 있어서... 
73,의견이 활발하게 나와 기록자가 의견을 받아 적는데 어려움이 있다면 회의의 속도를 조정하여 참여자들의 아이디어를 놓치지 않도록 해야 합니다. 이러한 분위기를 위해서는 참가자들 모두의 노력이... 
74,회화에 어려움이 없다면 회의에도 문제가 없겠지만 그렇치 못한 경우도 있겠죠?... 어디 아이디어 없나요? ▶ The floor 발언권 I'd like to propose that Alice go to Germany. 앨리스가... 
75,강원지역회의가 겪는 어려움과 이에 대한 활성화 방안은? 저희 강원지역회의가 겪는 가장 큰 어려움은... 좋은 취지와 아이디어로 시작했지만 정해진 예산 내 진행이 불가능해 다음 기회로 미뤘던 기억이... 
76,-해결: 계속 아이디어 회의. 지나가던 옆 팀 디자이너가 뭘 고민하나 묻더니 툭 던지는 한 마디. “아기가 훌라후프를 하면 안 돼요?” “바로 그거야!” 당첨! -광고주 만족. 촬영은 어려움. 말도 못 알아듣는... 
77,"권보람님 아이디어 . 면접, 졸업 시즌에 복장 선택의 어려움 해결책 아직 정장을 구매하지 않은 대 초반의 취업준비생, 졸업생들을 타겟으로 코디를 제안하고 상품 판 매로 연계한다 여기서 좀더... "
78,"기획 회의 요즘 많은 프로젝트 가운데, 한정판 패키지 디자인 기획을 진행하고 있습니다. 많은 어려움... 그렇게 내내 아이디어 회의를 하고.. 다음 단계를 준비 중입니다 ! 기대해주세요!"
79,"- 아이디어 생각하고 구현하는것의 어려움을 다시금 깨달았다 - 아이디어를 내는 부분에서 다른... - 새로운 플젝 주제를 생각해보자~ - TIL정리, 아이디어 회의 때 배웠던 접근방식을 사용해 볼 수 있을 것... "
80,어떠한 모임이든간에 많은 사람이 모여야 활력이 생기고 좋은 아이디어도 발굴 되는 등 서로 정보... 등 어려움이 지속될 것으로 보이고 있어 파주시의회는 좀더 기업하기 좋은 환경을 만드는데 늘 함께 하겠다... 
81,"기절했음, 정말 요즘에 학교에 늦게까지 있는 일이 많아지다 보니까 통학에 어려움을 겪는다. 오고 가는 게 너무 힘들다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ엉엉,, 쨌든! 그렇게 하루가 끝났다. #창동회의, #대회준비... "
82,하지만 경력과 노하우가 상대적으로 부족하다면 당연히 서류작성부터 준비까지 어려움이 많을 수 밖에... 아니라 아이디어 발굴회의 지원서비스까지 제공해드리고 있습니다. 모든 과정은 변리사가 직접 검토를... 
83,큰 어려움이었습니다. ㅠㅠㅠㅠ 이러한 선물을 고르는 일은 누구나 겪는 일이기 때문에 저희가 관련... 다 같이 모여서 열심히 회의하는 중~ 늦은 시간까지 아이디어 회의도 하고 다 같이 모여서 긴박한... 
84,현재 코로나 사태로 사람들이 외부 활동을 자제하면서 많은 소상공인 분들이 어려움을 겪고... 마침내 저희 야구르트!팀은 몇 시간의 화상회의를 통해 아이디어를 도출해냈습니다! 짧게 중요한 키워드를... 
85,번째 회의입니다 벌써 차미션 최종안 제출도 얼마 남지 않았네요 하지만 계속 제자리걸음 ... 과연 잘... 얼른 빨리 저희 팀 아이디어를 공개하고 싶네요!! 저희가 봉착한 어려움들을 전부다 세세하게 낱낱히... 
86,"[SIMTOS , 공구관 참가업체 아이디어 회의 개최 바로가기] [SIMTOS , 공구관 전시위원회 제차 회의... 현장에서 어려움을 느끼고 있다고 응답하였다. 최신 가공기술 소개와 현장애로기술 노하우 정보교류를... "
87,"화상회의를 통한 미팅과 수업이 많아지고, 그로 인해 어려움도 많았어요! 각종 장비 세팅에 비디오와... 메모나 아이디어 회의때 효율적이에요 특히 고객과 미팅을 하는 회의에서 사용하기 좋은... "
88,"세대들의 아이디어가 많아서 심사에 어려움을 겪었다는 후문이다. 예선 과정에서의 평가는 소비자의... 아이디어 회의 하는 모습, 같이 고민하고 힘들어하는 모습.. 이런 과정이 꿈이 있는  세대들이... "
89,✔️작가님과의 미팅 ✔️미팅 이후 아이디어 재정립 ✔️다음 주 회의 방향성 정리 주차에는... 궁금증과 어려움들을 해소시킬 수 있는 뜻깊은 시간이었습니다! 사업권역의 문제점들 중 하나인 통행의... 
90,"전략에 대한 논의가 없는 전략회의, 아이디어가 공유되지 않는 아이디어 회의, 의견은 없고 보고와... 프로젝트를 진행했던 절차, 진행과정에서의 어려움과 극복 과정을 기술하였기 때문에 유사한 활동을 하고자... "
91,"초반엔 어려움이 많았다. 화상회의 등 온라인 협업 시스템 시장은 이미 MS, 구글, 시스코 등 거대 글로벌 기업이 점유하고 있는 레드오션이었기 때문이다. 이 때문에 벤처캐피털(VC) 등 투자자들의 관심을... "
92,발표하는 아이디어 실현회의가 지난 일 오후 전북도청에서 열렸습니다. 여건 이상 접수된... 재래시장 마케팅 전담요원 이번 발표는 사람들의 무관심으로 인해 많은 어려움을 겪고 있는 재래시장을... 
93,&lt;&gt; 첫번째 월 꿀단지 아이디어 토론에 이어 월 두번째 토론주제는 바로.. 명절이면 급등하는 농산물... 대해 어려움을 겪었는데요! 따라서 이번 월에는 역대급 폭염으로 지난달 농산물 생산자물가지수는 년... 
94,"스럽다) ▣회의, 보고 관련 대 낭비 수정 - 준비가 부족한 회의 - 회의 결과를 수정 - 결과가 미흡하여... 업무개선 아이디어 제안(실습) - 지방의회 운영방식의 업무개선 (진행중) 시사점 및 강의소감... "
95,주민보다 지역 문제를 보는 민감함이 아무래도 떨어지는 관 입장에서도 정책 아이디어나 해결책을... 협치강동구회의) 적지 않은 어려움 속에서 민관협치의 기반을 마련한 제기 협치강동구회의의 뒤를 이어... 
96,수차례 아이디어 회의에도 답은 나오지 않았습니다. 그러다 '이런게 인생이지' 라는 자조에서... 대한민국은 작명이라는 무한한 어려움 속에서 끝나지 않는 전쟁이 계속되고 있습니다. 검찰 블로그... 
97,"보통 회의라고 하면 다수의 인원이 함께 하기에, 모두의 의견을 수렴하고 아이디어를 모으는데 큰 어려움이 있죠? 저 역시 단체의 장을 맡으며 느낀점은 개인마다 이해관계와 생각이 다르고, 원하는... "
98,"그렇다고 참석자 모두에게 비디오, 오디오 OFF를 허용한다면, 교수자 또한 수업 진행에 어려움을 겪을... 따라서 명 이하의 팀별 교육 혹은 아이디어 회의로 학습 내용을 함께 개발하는 경우 화상 회의... "
99,정말 아이디어 회의가 이 정원드림의 전부인만큼 너무나도 어렵다~!! 그만큼 우리가 이 공모전을... 줌 회의를 진행하여서 시작이 조금 어려웠다. 하지만 회의를 진행하는 데에 있어서는 큰 어려움은 없어... 
100,불편함과 어려움을 해결해준다’는 아름다운 비전이 제 가슴을 뛰게 했어요.(둑흔) 그리고 하나의... 아무래도 기획자라면 끊임없이 고민해야기에 문구 브랜드 아이디어 회의도 기억에 남는데요. 공동인증서를... 
101,차회의와 마지막 회의는 어느 정도 정해져 있는데 중간회의는 담당 퍼실리테이터가 회의의 산출물을... 되기 어려움이 발생합니다. 시간이 짧다는 것도 한 이유가 됩니다. 만약 진행하는 퍼실리테이터가 전체... 
102,"처음에 아이디어 회의를 할 때 다양한 의견들이 많았다. 년 부터 사람들에게 당근마켓이 점점... 또는 어려움을 겪고 있는 사람들을 위해서 자신의 지식과 재능, 열정을 투자한 선행 활동에 일정 대가를... "
103,저는 저 포함 네명에서 같이 작업을 진행했었어요 처음엔 브랜드를 바프로 했다가 조금 어려움을 겪고... 첫 아이디어 회의 때 저는 . 컵홀더 디자인을 통한 환경오염의 심각성 강조 . 희망브리지 X 배달의 민족... 
104,오늘은 중부대학교의 대학과 지역사회의 상생 아이디어 JB지역사랑프로젝트에 대한 소식을... 인해 어려움을 겪고 있는 지역아동센터의 돌봄 문제를 비대면온라인 봉 사 프로그램으로 극복할 수 있도록... 
105,다소 어려움이 있기 때문에 효율적인 홍보 방안을 생각하기에는 많은 어려움이 있었습니다. 리포트... 및나는 아이디어들....★ 다음번 회의는 월 일 한글날에 종각에 있는 카페에서 하기로 결정했습니다... 
106,확산으로 어려움을 겪는 식품외식산업 지원방안을 마련하는 것이었죠! 저희 팀이 아이디어 회의를 하며 냈던 아이디어 중 하나가 실제 정책으로 논의되고 있다는 뉴스를 보았습니다!! 바로 &quot;농산물 꾸러미... 
107,"회의(경제부총리 주재)에 보고하고 주요 과제를 논의했다고 일 밝혔다. □ 동 안건은 차 산업혁명 이후 창의적인 혁신 아이디어의 중요성이 부각됨에 따라, 코로나  등으로 인한 경제적 어려움을 창의형... "
108,많은 어려움이 있을 겁니다. 이럴 때는 역시 '경험자'에게 도움을 요청하는 게 정말 좋은 방법인데요.... 그리고 각자의 아이디어를 포스트잇에 적습니다. 여기서 적용되는 방법이 How might we입니다. 어떻게... 
109,"마케팅 조직 특성상 아이디어 회의가 많았는데 회의가 끝나고 나면 늘 뒷얘기가 많이 들려왔다.... © wastmpds, 출처 Pixaay 파워의식의 성숙도 단계 C씨가 직면한 어려움을 해결하려면 사람들의 파워 의식을... "
110,"대한 어려움이 있었던 것 같다. 모바일이다 보니 싸이클이 더 빨랐어야 했던 점도 야근 시간을 늘려준... 갈등 등에 대해 보고하고 피드백을 받는다. 이외 콘텐츠 릴리즈 회의, 기획 회의, 아이디어 회의"
111,좋은 아이디어 같쥬? . 육수보관문제 쌀국수를 만들때 육수를 직접 뽑으려하는데 대량으로 끓은 육수를... 큰 어려움이 없겠죠? . 빈 공간활용 방안 입구로 들어가자마자 오른쪽에 큰 공간이 있는데 메인홀과... 
112,줌이랑 비슷해서 줌을 써봤다면 크게 어려움없이 적응할 수 있다. 웨일온 시작하기 - 모바일 모바일에서... 보수교육이나 단체강의에서는 저작권 등을 보호하기에는 좋지만 팀회의 등 아이디어가 순식간에... 
113,"여행 + 독서 조합은 늘 저를 아이디어 뱅크로 만들어줍니다. 아름다운 여수 바다를 바라보니, 마음이 탁- 트이면서 지난 주간 힘들었던 일들이 감정적으로 정리가 되는 것을 느낄 수 있었어요. 어려움이... "
114,(녹아버린 얼음 조각상) ● 아이디어가 많아서 회의 때 말하면 그게 내 몫이 된다. 하지만 실행력이 없으므로 흐지부지되고 상사가 잊이버리길 혹은 거래처에서 안 된다고 말하길 바랄 뿐이다. (신입 때 상사가... 
115,"한편, 이 자리에서 지난 월 한 달 동안 공모전 제도개선 사례 건과 기관⋅국민의 아이디어 건 중... 특히, 코로나 상황에서 어려움이 가중될 것으로 예상되는 취약계층의 목소리를 전하고, 이를 위한... "
