,0
24,"하지만, 읽을 때마다 마음을 잡는 계기가 되고는 합니다.) 여기서 말하는 부족(trie)은 아이디어로 연결된 집단을 이야기합니다. 또한, 이 부족은 리더십을 필요로 하고요. 리더(한 사람일 수도 여러 사람일 수도... "
25,"수납장, 벽, 코너, 선반, 책꽂이, 인테리어, 아이디어 부족한 수납공간을 해결해줄 코너 벽 선반, 수납장 아이디어 안녕하세요 퍼스트애비뉴예요^^ 드디어 월이 왔네요.. 날씨도 그걸 아는지 가을 초의 상쾌한... "
26,자신의 아이디어를 진심으로 믿고 사랑하지 않으면 성공할 수 없음을 기억하세요. 그러니 여러분이 지금 어떤 것에 관심과 열정을 가지고 있다면 관련 시장에는 어떤 부족한 부분이 있는지와 왜 그 부분이... 
27,창의적인 아이디어 부족 이번 기획서는 창의적인 아이디어를 쉽게 넘어가려 했던 것 같아요!.. 모든 기획서의 &quot;꽃&quot;이며 &quot;중심'이 되는 아이디어가 빈약하니 기획서의 문제가 많았던 것 같아요! ... 이번 경험을... 
28,블챌 #주간일기 타이밍이 돌아왔다는 어제 제정신이 아니라서 제목을 쓰다말았넼ㅋㅋㅋㅋㅋ 다시 제목만 추가합니다아 출처: 대학원 탈출일지 탈출일지 속 뼝아리랑 같은마음으로 나의 사진을 털어보쟈... 
29,이런 텍스트 표현의 부족한 부분은 사용자가 직접 수정하여 사용하시면 될 듯싶습니다. 참고로 위의 표현은 한 개의 슬라이드에 한 개의 아이디어만 적용시킬 수 있습니다. 저는 다양한 예시를 보여드리기... 
30,토대로 부족한 부분을 미리 확인하고 바로 잡는다면 사건이 발생할 확률도 낮출 수 있습니다. 정확한 결과가 궁금하신 분들은 추가 비용 없이 진행해 드리는 명성으로 언제든지 문의하시기 바랍니다. 아이디어... 
31,"[THE TEHERAN POST] 좋은 생각이나 아이디어는 있는데, 실물로 만들어내기 어렵다는 생각에 덜썩 포기하시는... 만약 각 등록 요건 중에서 부족하거나 미흡한 부분이 있다면, 컨설팅을 통해 중간사건이 발생할 수 있는... "
32,"하나라도 부족할 경우 중간 사건이 발생하고, 문제를 해결하지 못하면 시간과 비용을 낭비하게 됩니다. 현재 아이디어특허등록을 계획하고 있다면 요건 먼저 확인하신 후 계획을 세워 꼼꼼하게 진행하시기... "
33,능률적인 집은 항상 목표이지만 공간이 부족할 때 어수선한 것을 길들이는 것은 까다로울 수 있습니다. 작은 공간 수납 아이디어가 모든 차이를 만들 수 있습니다. 제한된 공간으로 산다는 것은 '물건'으로 가득... 
34,"하나라도 부족할 경우 등록 심사를 통과할 수 없고, 결과적으로 권리를 취득할 수 없습니다. 그리고 등록 심사를 완료하신 후 등록료를 납부해야 합니다. 생활 아이디어 생활용품 특허 등록료를 납부하지 않으면... "
35,"그리고 &quot;아이디어, 창의력은 뇌의 특정영역이 아닌 전 영역이 서로 상호작용&quot; 잇님 아이디어 부족, 일이 안풀린다?? 푹자고, 다 잊고 운동, 휴식 취하시면 반드시 답이~ 스믈스믈 거리다 ~ &quot;아~! 맞아&quot; 하고... "
36,냄비와 프라이팬으로 주방을 꾸미기 많은 사람들이 저장 공간 부족으로 인해 여분의 냄비와 프라이팬을 야외에 두는 경향이 있습니다. 그러나 이것을 전시하여 멋진 주방 벽 장식 아이디어로 바꿀 수 있습니다.... 
37,"[TED 강의] 세스 고딘(Seth Godin) - ‘부족 아이디어’에 대해 ■ 세스 고딘이 말하는 포인트 Tell a story-connect a trie-lead a movement-make change -아이디어를 만들어 내고 퍼뜨리는 것, 그 이면에 아주 많은 일들이... "
38,"첨부파일 고향세와 활용아이디어.pdf 파일 다운로드 이달 초 우연히 기사를 보다가 고향세라는 것이... (특산물 수급이 어렵거나, 운영인력이 부족하여) 고향사랑 기부금 운영이 어려운 지자체들의... "
39,기존에 레고 아트 시리즈는 평면이기 때문에 부피감이 없어 화려함이 좀 부족한데 레고 아이디어  (빈센트 반 고흐 - 별이 빛나는 밤)는 확실히 그 부분을 극복한 것 같아 좋습니다. 예술을 좋아한다고... 
40,참신한 아이디어가 부족해서 고생하는 조직은 없다고 한다. 그런데 왜 여러 조직은 만족할 만한 성과를 내지 못하는걸까? 조직내에서 창의성과 관련하여 가장 큰 장애물은 참신한 아이디어의 부재가 아니라... 
41,"발명품아이디어가 있다면, 별도의 심사를 통해 특허 등록이 가능합니다. 무조건 특허 등록을 보장할... 조사 결과를 통해 신규성이 다소 부족하다고 판단된다면 기술적인 측면에서 발명을 추가하는 방안 또한... "
42,제가 아이디어패드가 부족하거나 실망해서 중고 싱크패드를 구입한 건 아니고 그냥 우연하게 인수(?)하게 된 거라서요 아이디어패드의 터치 패드는 솔직히 안 써요 편한 마우스가 있기도 하고 맥북의 키보드... 
43,"기술력이 부족해도 아이디어로 승부할 수 있는 영역이라는 것! 동영상 콘텐츠의 궁극적인 목적은 '메시지 전달'이고, 길이가 짧아져도 목적에는 변함이 없습니다. 아마존 광고 애플 아이폰 광고 시청자 접근... "
44,"아이디어특허등록 a~z까지 결과로 알려드려요 아이디어특허등록 중요한가요? 특허는 기술 수준이... 이런 부분을 확인하고, 부족한 부분을 보완하고 수정해 진행하기 위해서는 선행기술조사가 필요합니다.... "
45,"좋은 아이디어가 많아요. 훌륭한 분들 많네요. 마감일정에 쫓겨 급하게 적어내다보니 부족하지만, 저 포함 모든 신규분들에게 꼭 필요한 가지 아닌가 싶습니다. 교육행정의 발전을... "
46,"만약, 아이디어가 부족하다면 어떻게 해야 할까요? 오늘은 여러분과  틱톡 콘텐츠 아이디어 목록을 공유합니다 : ) . 특별한 날을 기념하기 틱톡 콘텐츠 아이디어 목록의 첫 번째는 특별한 날을 축하하는... "
47,구비해두기 부족함이 없어보입니다. 역시 무기를 잘 다루는 &quot;한스&quot;미디어 &quot;한스미디어&quot; 출판사와는 관계 없는 이미지... 디지털 일러스트 무기 아이디어 사전 저자 사이도런치 출판 한스미디어 발매 ...... 
48,크고 작은 아이디어가 있다면 실행에 옮겨 보세요. 아직은 부족한 것 같지만 실행하면서 완성되어 갑니다. 우리의 삶을 축복으로 만드는 용기를 스스로 발견하는 시간 되세요. 오늘 새긴 글... 
49,^^ 옛날부터 항상 스스로가 창의력이 부족하고 아이디어가 부족하다고 했던 터라 이 책의 제목이 나를 자극했던 것 같아요. (앞서 책 리뷰에서도 말했듯 마케팅의 시작은 제목부터 라는... ^^) 결론부터 말하자면... 
50,세계물의날~ 아이디어로 물부족 해결?!^^ 월 일은 세계물의 날입니다..^^; 인구도 점점~늘어나고 경제활동이 늘어남에 따라 물이 점점 부족해지고 있어요. 예전엔 남의 나라 일이라고 생각 했던 적이... 
51,"병원마케팅-아이디어가 부족할땐 다른병원의 사례를 참고하면좋다! 병원마케팅을 전문적으로 하지 않는이상, 아니 전문적으로 한다고 해도 매일같이 새로운 아이디어를 쏟아내기는 힘들다. 특히나... "
52,"오늘 소개해 드리는 아이디어패드는 게임도 가능하며 일반적인 사용도 가능합니다. 슬림한... 숫자 패드, 분리된 커서 버튼 및 큰 키가 있어 RGB LED의 부족을 보완합니다. 버튼은 적당한 속도를... "
53,"애덤 그랜트는 “참신한 아이디어가 부족해서 어려움을 겪는 기업, 지역사회, 나라는 없다.”고 했는데, 곰곰히 생각해볼수록 ‘거참. 대단한 아이디어네’ 하는 생각이 듭니다. 나는 그 문장을 이렇게... "
54,오늘은 발명아이디어 특허권등록방법에 대해 알아보는 시간을 가져보려고 합니다. &lt; 전문 변리사와의 ... 물론 출원 심사를 하는데 부족한 부분이 있다면 컨설팅을 통해 수정 보완 절차가 진행됩니다. 특허는... 
55,"우선 부족한 아이디어이지만 관심을 가져 주시고, 또 최우수상을 수여해 주셔서 너무나 고맙습니다. 사실 저는 단순한 내용이라 다른 더 전문적이고 멋진 아이디어가 수상할 거라 생각하고 크게 기대를 하지... "
56,"식물 벌채, 과도한 경작, 관개 시설 부족, 산업화, 노천 채굴 등의 인위적 요인으로 유례없는 가뭄이... 창의적인 아이디어로 크라우드 펀딩 이나 자선사업 등의 형태를 통해 식수문제를 해결하려 하는... "
57,"창의력이 부족한 엄마라 집에 놀이책 몇권이 있는데요. 보통은 만들기만 나오지 종이 접기는 나오지 않거든요. 종이 접기는 따로 종이 접기 책이 있기도 하고요. 그런데, &lt;아이의 오후가 행복한 엄마표 사계절... "
58,"이야기를 하다보니, 나에게 부족한것은 아이디어보다는 실천이라는 생각이 들었다. 그래서 집에가는 길에 공책을 하나 샀다. 공책이 알록달록해서 마음에 든다 ❤️ 여기다가 출판일기를 꾸준히 적어볼... "
59,"다른 팀들의 발표를 보면서 많은 걸 느꼈고 저의 부족한 부분 , 아이디어의 다양성을 느끼 좋은 경험 이였습니다 #서구청 #창업아이디어 #피어나컨설팅 #세끼줍쇼#특별상"
60,"특이한 침대 모음, 이색침대, 침대, 잠, 수면부족, 동심, 아이디어 [씨디엠더빅-CDMtheig] 안녕하세요 째다에요~! : ) 요즘 날씨가 따듯하다 못해 부쩍 더워지고있는데 다들 잠자리는 어떠신가요~? 저 째다는... "
61,내일 뵙겠습니다.
62,"아이디어는 있지만 자금이 부족하다면? 크라우드 펀딩 해보세요! 스타트업, 벤처기업이라는 말을 들어보셨나요? 뉴스 혹은 주변에서 자주 들리는 단어들입니다. 혁신적인 기술과 아이디어로 도전적인 사업을... "
63,에서 아이디어 발상 관련 독창적 착상 비법을 살짝 들춰보도록 할께요. 이번 작가는 디에고 발렌수엘라입니다. NOW WRITE 장르 글쓰기  저자 낸시 크레스 출판 다른 발매 ... 독창적인 착상이 부족할... 
64,공간이 부족할때 요긴하게 쓰일 아이디어죠 후라이팬 정리대로 팔리고 있는 제품이에요 ^^ 사진처럼 지퍼백이나 비닐백들을 옆으로 빼낼수있도록 넣어서 정리해요 바구니보다 훨씬 얇게 나오고 길게... 
65,아이디어만 가지고도 좀 부족하다 싶을 땐 도안을 찾는 방법도 있어요. &quot;도안&quot;을 찾을 때는 Template 을 검색하면 되죠. 프린트할 수 있는 도안은 printale을 같이 검색하면 된답니다! 비록 코로나로 힘든... 
66,"이렇게 상하면 색상의 명도차가 심하게 나고, 상면색이 거의 흑연색에 가까운 위장무늬를 웨더링해본 적이 없어 계속 머리가 지끈거립니다. 오늘 잠자리에 들어서도 아마 머릿 속으로는 계속 이미지를... "
67,오늘은 아이디어가 부족해서 이 글을 올립니다 주신 아이디어로 게임을 만들겁니다 그리고 그 아이디어로 만든 게임을 블로그에 올리겠습니다 그럼 이만 갑니다
68,이 포인트에서 비즈니스의 판도를 바꾼 윙스톱(Wingstop) 브랜드 캠페인의 탁월한 아이디어가 숨어 있습니다. 자..윙스톱(Wingstop)은 닭날개의 공급량이 크게 부족해진 가운데 제품의 품질은 떨어지고... 
69,그래서 ‘히말라야 워터 타워’는 이렇게 물이 부족한 상황을 대처하기 위한 좋은 아이디어 입니다. ‘히말라야 워터 타워’는 우기에 빗물을 받아 타워 중간에 위치한 거대한 실린더로 옮겨져정화시킨 후... 
70,요즘 아이디어가 부족해서 진짜 미치겠어요...ㅜ.ㅜ 으....이놈의 잉여같은 아이디어....ㅜ.ㅜ 으허허헝...ㅜ.ㅜ 누구 아이디어 저랑 같이 공유하실부우우운~~~&lt;&lt;야 랄까.....아직 우린 남매잖아 이단편.....ㅜ.ㅜ... 
71,제목 그대로 형제 소설 아이디어가 너무너무 부족합니다....ㅜㅜ 님들....형제 소설 아이디어좀 내주심...&lt;ㄷㅊ!
72,"어제 밤 늦은 시간에 대학 동기들과 조촐한 모임을 가졌어요마음 같아서는 오늘, 금요일에 약속을 잡고 싶었는데 다들시간이 맞질 않아 어제 급하게 만나게 되었는데요 원래 만날 목적이었던, 자리에 참석하지... "
73,뭐가 있을까요?? 팝 쎄이버를 식탁 중심에 두고 이 녀석과 궁합이 맞는 내용물 찾고 말테다. 답답하고 막막한 이 기분 '무엇을 어찌 하오리까?' 실용성을 겸비한 아이디어 상품을 원해 봅니다.
74,물 부족으로 고생하는 원주민들을 보고 이 거미줄 모습에서 아이디어를 얻어 대나무로 엮어올린듯한 건축물 (장치) 와카 워터(Warka Water)를 만들었다. 적정기술의 한 일면인데 한 개당 하루에 물 ~L 모을 수... 
75,휴우~ 요즘 아이디어 부족으로 만들거리가 없어져만 간다. 창의적이고 좀 예쁜게 없을까??? 없다. 진짜로 없다. 인터넷 검색을 해보지만 어렵다..ㅜㅡㅠ 나좀 살려줘요~ 정월대보름이라 만들었던 나무가지에... 
76,정말 아이디어 부족에 자료부족까지... 이러고 컴앞에 있다가 날이 새면 난 죽음... 할것은 많은데 정말 하기 싫다네.. 난 글을 기분좋게 즐거운 일만 적고 시픈데.. 왜 쓰기만 하면 기분까지 다운될까... 
77,클라이언트는 자신의 아이디어에서 부족한 부분을 채울 수 있고 개발자는 정확하게 결정된 사항으로 개발을 착수 하기 때문에 좀 더 효율적이고 빠르게 집중하여 개발에 몰두 할 수 있습니다. 하지만 어떻게... 
78,요즘 창작의 어려움으로 유튜브로 수채화를 그리는것을 보곤 한다. 보기만 하면 잠이 온다. 인친 몇분이 나의 고양이티를 주문했다면서... 나중에 인증샷을 보여주겠다고 ㅎㅎㅎ 더 열심히 해야 하는데 ... 이리... 
79,괴담아이디어 부족으로 인해 괴담을 당분간 못올릴 것 같군요
80,리카를 그렸으니 사토코도 한장 그려보려고 조금 머리를 굴려봤습니다. 그런데 제 머리속에 있는 사토코의 이미지는 영 불쌍한 장면들 뿐이더군요. 쓰르라미의 캐릭터들이 다들 임팩트 있는 장면들이... 
81,그냥역겹다-아이디어부족에선동질도한계가온듯
82,이런 발명과 성공이 흔하진 않겠지만 그래도 찾아보면 의외로 만날 수 있습니다. 바로 이런 것처럼요. 불편과 부족은 아이디어 발상에 좋은 재료입니다 감사합니다.
83,"공제기금, 아이디어는 있지만 자본이 부족하여... 경기도 포천시에서 플라스틱 제조업에 종사하는 P씨는 사업하기 좋은 아이디어가 떠올랐다. 하지만 그를 실행해 보기에는 자본금이 부족했고... "
84,"스트라토스 R 의 기본 이미지는 여기서 출발한다 후지의 클래식 로드의 기본적인 이미지 , 기본적인 맥락 다운튜브 쉬프터 , 펜더 , 브룩스 안장 . 그리고 브레이크 레버의 저 위로 치솟은 .... 또 다른... "
85,"그린 종이를 마구 구겨주세요 ④ 휴지심에 고정시켜주면, 끝! 이런 소품들 만드는 것도 아이디어가 부족할 때는 고민이잖아요~ 요런 아이템 만드는 방법도 틈틈히 알아둬야 할 것 같은 엄마는 오늘도 바쁘네요! :)"
86,페루의 물부족 해결 아이디어.jpg
87,"상상력이 부족한 마케팅, 불안정한 유통망, 비현식적인 가격정책 등을 원인으로 꼽을 수 있다. 하지만 모든 비즈니스의 세세한 요소들이 전부 갖춰져 있다 해도 실행 단계에서 실수를 하면 아무리 좋은 아이디어... "
88,.....자작게임을 만들려고 하는데요... 아이디어가 부족해요..ㅠ 어떤 게임을 만들지 좀 아이디어 좀....
89,아이디어 부족현상 이다.ㅠㅠ...Help me.....
90,"[서평] 배 주식 (아이디어는 좋았지만 % 부족한 내용, 주식 책 및 도서 추천) 책에서는 빠르면 년 늦어도 년 정도면, 배가 될 수 있다고 이야기합니다. 물론, 성장하는 좋은 종목을 골랐다는 전제가... "
91,"어릴적부터 IT전자기기에 관심이 많았던 터라 뭔가 색다르고 톡톡튀는 아이디어 제품만 나오면 그게... 단순히 스마트기기들을 소개하는 곳이 아니라 최신 트랜드와 기술, 아이디어를 한자리에서 볼 수 있다는... "
92,"당연히 영화의 리듬을 그대로 따라가진 않고요, 저의 아이디어와 소설에 가장 어울리는 박자를 찾아나가는 거예요. 많은 창작 지망생들이 쉽게 좌절하는 포인트가 ‘나는 내가 좋아하는 그 작가처럼 쓸 수... "
93,"이런 아이디어는 부족한 대지를 최대한 이용할 수 있고, 이웃 간 프라이버시를 중요시 여기는 일본주택, 일본인의 주택철학(?)이 담겨 있기도 합니다. 건물은 층으로 이루어져 있지만 개의... "
94,"단순한 아이디어만으로는 부족하게 됩니다. 수원대 학생들은 실제로 자작곡 스트리밍 서비스, 사무실 공석을 임대해주는 매칭 서비스, 비닐 포장지를 대체할 수 있는 물에 녹는 포장지, 미세먼지 데이터 분석을... "
95,"물 부족과 수질오염, 이 두 가지 큰 문제의 공통분모라 할 수 있죠. 여기에 착안해 산업공정에서 물을 아예 안 쓰거나 매우 소량만 쓰도록 해, 폐수 발생까지 줄이는 각종 절수형 아이디어가 등장하고 있는데요.... "
96,"문제가 풀리지 않을때, 아이디어가 부족할때 , 막다른 골목에 서 있다고 할때, x축과 y축을 그려보라 .학문구상의 시작은 X축과 Y축(십자가)을 그려보는 것이다. 분류하면 이해가 된다. .현재의 저주를... "
97,"다소 아이디어가 디벨롭이 되지 않은 부분이 많다고 해서 열정이 부족한 건 아니라는 것이었고, 그것이 우리에게는 무척 새로운 경험이었다. 또 하나 재미있었던 부분은 출석률이 점점 낮아졌다는 것이다.... "
98,지금 여의도 한 귀퉁이 빨간당 안에서는 당을 구원할 아이디어가 부족하다고 자성하는 목소리가 높아지고 있다고 한다. 최근에 읽은 책 중에서 그들에게 진심으로 도움이 될만한 책 한 권을 골랐다. 도표와... 
99,내가 영화를 평가할 때 가장 중요시 되는 기본요소는 사실상 할이 스토리다.스토리가 기본 뼈대이기 때문이다. 스토리가 무너지면 영화를 계속 볼 추동이 생기지 않는다.그 다음으로 중요한 것은 영화속... 
100,"귀어를 선택하는 청년들의 대부분이 생계가 막막해서 이러한 길을 선택하는 청년들이 많고, 참신한 아이디어를 가지고 있다고 해도 자본금이 부족해서 아이디어를 실현화하기에는 부족한 경우가 많은데요.... "
101,"[THE TEHERAN POST] 발명품아이디어를 통해서도, 얼마든지 특허로써 출원이나 등록을 진행하실 수 있습니다.... 만약 이를 사업으로 활용하기 어렵다거나, 부족함이 있다면 산업적 이용 가능성을 충족한다고 보기에는... "
102,"시내버스 지붕을 활용한 아이디어 녹지의 부족과 대기 오염의 문제에 대처하기 위해 조경 디자이너 마크 그라넨이 개발했다고 하는데요, 이미 존재하고 있는 공간을 활용하기 위해 시내버스 지붕을... "
103,"아이디어 공유 부족 항상 창의적이면서도 자신의 의사표현을 확실히 하던 직원이 갑자기 맹목적이고 의욕없는 예스맨이 되었다면, 이직을 생각하고 있다는 신호가 될 수도 있음을 간과해서는 안됩니다.... "
104,"전 세계 경제 뉴스를 접하다 보면 'OOO공급 부족 사태'라는 키워드를 자주 접할 것이다. 당장 몇 주 전만 해도 '요소수 공급 부족 사태로' 전국의 경유차들이 멈췄고, 작년부터 계속되고 있는 '차량용 반도체 공급... "
105,"아직도 전 세계에는 수많은 사람들이 물 부족현상으로 어려움을 겪고 있지만, ‘폰터스’처럼 물 부족 현상을 해결하기 위한 기발한 아이디어 제품들이 계속해서 개발된다면, 머지않은 미래에는 물... "
106,조절 부족 환자의 경우 오히려 원거리 흐림의 경우가 많습니다. 심한 경우 근거리 불편의 경우도... 궁금하신점 언제든 상담 가능 하세요~^^ 구미아이디어안경원으로 연락주세요~ 카톡보단 전화가 빠릅니다~^^
107,"위의 문제처럼 '아이디어 부족'으로 아깝게 틀리는 문제가 늘 -문제입니다. ㅡ,.ㅡ (아직 실력이 부족해서 틀리는 문제 빼고요.) . . . 손을 대지 못하는 문제가 아니라, 거의 , 프로까지 해결했는데 답이... "
108,"&quot; 라는 누군가의 명대사가 있는 것은 사실이지만, 문제는 그것을 독자에게 전달하는 힘이 너무 부족했습... 설정들의 아이디어는 꽤나 좋았습니다. 문제는 그것을 딱 하고 연결시키기에는 작가의 필력이 받쳐주지... "
109,Find What's out of Whack 생각한 아이디어에서 부족한 것을 찾아라. 효과가 없는 이유는? 부족한 것은? 부족하게 느껴지는 이유는? . Put A Lion in Your Heart 심장에 사자 한 마리 두기. 아이디어를... 
110,"적정기술 사례 지속 가능한 아이디어 알아보자! 안녕하세요! ㅎㅎ 오늘은 적정기술에 대해... 필터 비닐백(Hydropack) 이것은 자체 정수가 가능한 것으로 물이 부족한 아프리카나 개도국, 빈민가 등에서 유용하게... "
111,"아이디어 실용신안 특허 정확하고 빠르게 준비해요 실용신안등록 어렵나요? 실용신안등록을 위해... 이 중에서 하나라도 부족한 부분이 있다면 등록이 거절될 수밖에 없고, 통지받은 문제를 해결하지 못하면... "
112,그동안 실패했다고 생각했던 아이디어 회의들을 곰곰히 돌이켜보면 참석자들의 아이디어가 부족했던 것이 아니라 그걸 끌어내는 방식의 문제가 컸던 것 같아요. 때문에 창의력을 끌어내는 효과적인... 
113,"할인코드 LVPROMO 직장, 학교 그리고 가정 그 어디에서도 부족함 없는 아이디어패드 Li의 스펙은 레노버 공식홈페이지에서 보실 수 있습니다. lenovo.comkrkolaptopsideapad... "
114,"내 위주로 생각하지말것. 조금 더 배려하고 다양성을 존중할 것.열정도, 아이디어도 부족한 나지만..열정도, 아이디어도 포텐 터질때가지,시간의 법칙. 힘들땐 걷자. 괜찮으니까, 잊지말고"
115,코트라 전세계 수처리 기업 소개입력 : -- :: [뉴스토마토 이한승기자] 세계의 수(水)처리 기업들이 각자 자신들의 아이디어와 기술로 전세계적인 물부족 문제를 극복하고 있다. 코트라는 일... 
116,"이 중, 하나라도 미흡하거나 부족한 부분이 있다면 중간사건이 발생하거나 거절 결정을 받을 수 있기 때문에 철저한 준비가 필요합니다. 아이디어특허등록을 받기 위한 준비 과정은 아래와 같습니다.... "
117,디지털 일러스트 무기 아이디어 사전 저자 사이도런치 출판 한스미디어 발매 ... ※클립 스튜디오 카페의 서평 이벤트를 통해 제공받았음. 내가 만화를 처음 공부하던 무렵엔 정보들이 참 부족했다.... 
118,"(지도교수 김윤경, 윤석원) 김윤경 광고브랜드디자인과 지도교수는 “환경 문제가 심각하다는 것은 많은 사람들이 알고 있으나 생활 속 실천에 대한 아이디어는 부족한 것이 현실이다. 이번 프로젝트를... "
119,"예전에 그려둔 '타로카드 스토리텔링'을 다시 보다가 이 아이디어가 떠올랐습니다. 비록 많이 부족한 사람이지만 평소 관심 있으셨던 유형들에 대한 이야기가 궁금하시거나, 소설을 좋아하시는 분, 모두... "
