,0
32,환경부가 #제주제공항 건설계획 전략환경영향평가서를 반려했다. 세 차례의 보완에도 불구하고... 환경파괴와 난개발로부터 제주를 구하고자 #제공항반대를 결정한 도민사회의 위대한 승리이자 지속가능한... 
33,이번 연차회의를 주관한 KINS 방사능분석센터 윤주용 센터장은 “본 회의를 통해 후쿠시마 원전사고 방사성물질이 우리나라 및 아·태 지역 해양환경에 미친 영향이 안전한 수준이라는... 
34,"소비자주권시민회의는 일 환경부에 「환경영향평가법」 시행령 개정(안)이 기존 시멘트 소성로를 포함하지 않고, 신규로 설치되는 소성로만 포함하도록 하는 것에 대한 입장을 묻는 질의서를 발송했다고... "
35,"(중앙정치국회의, .)및 국무원 &lt;환경영향평가 실시방안&gt;의 효율적 이행 및 관철 - 효율적 투자확대를 통한 기초인프라 건설 강화 및 내수시장 활성화 - 중대 투자프로젝트 토지·에너지사용·환경영향평가 보장... "
36,"나서야 &lt;소비자주권시민회의&gt;는 지난달 일, 환경부의 「환경영향평가법」 시행령 개정(안)이 기존 시멘트 소성로를 환경영향평가에 제대로 포함하는지, 폐기물 사용량이 증가하는 상황에서 모든... "
37,idxno= 제주제공항백지화전국행동･제주제공항강행저지비상도민회의는 일 레이첼카슨홀(서울 중구 을지로)에서 ‘제주 제공항 전략환경영향평가서 재보완 사항’에 대한 검토 결과를 발표하고... 
38,일 국토교통부에 따르면 지난 일 전문가 자문회의 겸 제주 제공항 전략환경영향평가 보완가능성 검토 연구용역 최종보고회가 열렸다. 이 자리에서 용역을 맡은 업체 측은 전략환경영향평가의 보완... 
39,"오늘(일), 국회 소통관에서 환경단체 연대체인 '한국환경회의'와 환경정책 협약식을 진행했습니다.... ○ 환경단체소송제도 도입과 환경영향평가 주민의견수렴 절차 강화를 통해 환경정의를 강화하겠습니다.... "
40,"제조(환경영향평가협의회의 심의사항) 법 제조제항제호에서 “대통령령으로 정하는 사항”이란 다음 각 호의 사항을 말한다. &lt;개정 . . ., . . .&gt; . 법 제조제항에 따른 설명회나 공청회의... "
41,음식점의 물리적 환경은 인테리어 그 이상의 이미를 가져야 합니다. 따라서 음식점의 구성요소 중 가장... 디자인 콘셉터들은 아래 내용을 고려해서 익스테리어에 대한 회의를 진행하고 있습니다. 연번 구분 내용... 
42,@아시아뉴스전북=유병철 기자 [아시아뉴스전북=유병철 기자] 전주시가 일 종합리싸이클링타운 주민협의체 회의실에서 주민대표들과 가진 간담회에서 리싸이클링타운 공사 시공 전 '환경영향평가'를 시행하지... 
43,&quot; 일 덴마크 코펜하겐에서 열린 '기후변화 국제회의'에서 환경 전문가들이 한목소리로 이같이... 지난 년 영국 정부의 위촉으로 기후변화가 경제에 미치는 영향을 분석한 '스턴 보고서'를 작성했던... 
44,관련 회의자료를 첨부합니다. (출처:환경영향평가협회) 평가사 의무고용과 관련하여 인력확보 방안이라..... 애초에 환경영향평가사를 왜 만들었는지... 초심으로 돌아가 생각해본다면 답은 정해져 있을텐데요.... 
45,거짓·부실 검토 전문위원회 운영으로 '환경영향평가서 검증 강화' 환경영향평가서의 신뢰성과 투명성을 높이기 위한 ‘환경영향평가법 시행령’ 개정안이 월 일 국무회의에서 의결되어 월 일부터... 
46,하는 ‘환경영향평가법 시행령’ 일부개정안이 월 일 국무회의에서 의결되어 월 일부터 시행될 예정이라고 일 밝혔다. 이번 시행령 개정안은 그간 환경부와 지방환경관서의 장에게 분산되어 있던... 
47,국가기후환경회의 위원과 국민정책참여단이 청와대를 찾았습니다. 문재인 대통령은 오늘 반기문... 아울러 대통령은 &quot;지난달 한중일 국간 미세먼지 영향 공동연구 보고서를 펴내서 국가 간 미세먼지 영향을... 
48,오늘 국토교통부가 제출한 제주 제공항 전략환경영향평가 최종보완서에 대해 환경부가 최종 반려... 하지만 이번 결정으로 지난 년 넘게 지속된 제주도민사회의 갈등이 종식되는 계기가 되기를 바랍니다. 저를... 
49,idxno= 제주도의회 환경도시위원회(위원장 강성의)는 일 열린 제회 임시회 회의에서 ‘제주첨단과학기술단지단지 조성사업 환경영향평가서 협의내용 동의안’에서 ‘심사 보류’ 결정을... 
50,"충북도, 문장대온천 관광지 조성사업 환경영향평가(재협의) 검토‧분석 자문회의 개최 √ 환경영향평가 초안공정회 절차적 하자(피해지역 주민의견 미청취) √ 주민 식수원인 신월천 오염으로 주민 환경익의... "
51,환경보호의 숨은 조력자 화상회의 화상회의가 환경보호와 무슨 연관이 있는지 의아해 하시는 분들이... 탄소배출을 줄이지 못한다면 오존에 심각한 영향을 미쳐 빙하기가 다시 도래하게 될지도 모르는... 
52,"환경회의, &quot;사드배치 환경영향평가법 위반&quot;…한민구·조경규 장관 고발 &lt;YONHAP PHOTO-&gt; 성주골프장으로 이동하는 사드 장비 (성주=연합뉴스) 김준범 기자 = 일 오전 경북 성주군 성주골프장으로... "
53,"근본적으로는 질주를 멈출 주 모르는 인간의 욕망에 의한 지구 온난화, 기후위기의 영향입니다.... 이에 부산환경회의는 년 시민행동 대의제를 선언합니다. 부산환경회의는 유엔 인간환경선언 원칙인... "
54,"전주시 속임수로 전주리싸이클링타운 환경영향평가 안 받고 설치·운영 당초 사업계획에 없던 ,kw... 전북녹색연합이 운영위원회(임원)회의를 열고 한승우 정책위원장이 녹색연합의 활동사항과 향후... "
55,전국 최초 ‘미세먼지 문제 해결을 위한 국가기후환경회의 첫 타운홀 미팅 열려 도농 복합도시 당진은... 발생하자 환경부에 환경 보건 위원회에 건강영향조사를 신청해 차 조사 후 역학조사를 해 밝혀진... 
56,"년 스톡홀름에서 환경과 인간 연구회의가 열려 환경이 인간에 미치는 영향을 토론한 것이 시발점이다. 년 기후변화가 환경에 미치는 영향을 논의하는 학회가 열렸고, 년 유엔국제학회에서... "
57,"환경영향평가서, 신뢰성은 높이고 관리 감독은 강화-'환경영향평가법 시행령'개정안 월 일 국무회의에서 의결, 월 일부터 시행 부서명국토환경정책과 등록일자-- 환경영향평가서, 신뢰성은... "
58,지역에 영향 가능성으로 구체화해하는 것이 미세먼지에 예보와도 비슷하다는 것이죠 ▲월 일(목) 개최된 국가기후환경회의 중 미세먼지 국민소통 토론회 자료中 올해 월까지 초미세먼지 예보... 
59,하남시(시장 김상호)는 지난 일 시청 상황실에서 김상호 하남시장 주재로‘하남교산 공공주택지구 전략환경영향평가 항목 등 결정내용’공개에 따른 긴급회의를 가졌다고 밝혔다. 이날 회의에는 개... 
60,"idxno= 제주제공항백지화전국행동• 제주제공항강행저지비상도민회의•한국환경회의는 일 성명을 통해 &quot;환경부가 제주제공항 건설사업 전략환경영향평가에 대한 거짓, 부실 논란 속에서도... "
61,"[IOC, 탄소 발자국(Caron Footprint)줄이기 위한 조치로 IOC조정위원회 가급적 화상회의로... 스포츠의 환경영향 감소지향가이드(as guide sports towards lessening their impact on the... "
62,"년마다 실시토록 규정한 환경영향조사, 년마다 해야하는 기술진단까지도 법을 위반하면서 실시하지 않고 있어 지역주민들의 원성을 사고 있다. 전북녹색연합이 운영위원회(임원)회의를 열고 한승우... "
63,"교육환경영향평가 심의를 진행했었는데 보류판정을 받았었습니다. 바로 학교와 협의가 되지 않은상태였거든요... 그래서 철회하고, 해당하는 학교와 협의를 한뒤 조합회의를 통해 통과시킨 후 이번에 다시... "
64,idxno= 제주제공항백지화전국행동과 제주제공항강행저지비상도민회의는 일 성명을 통해 “제주제공항 전략환경영향평가에 대한 부동의 사유는 충분하다”며 환경부에 부동의를 촉구했다. 성명은... 
65,제영향평가(환경·교통·재해) 진행사항 등을 공유하고 지역협의체 의견 청취를 위한 차 회의를 개최했다. 광양항 율촌 융·복합물류단지 조성사업은 여수국가산단 용지부족 문제 해결 등을 위해 전남 여수시... 
66,비대면 회의는 언택트 시대가 완전히 끝나더라도 현 상태를 계속 유지할 것으로 예상됩니다. 그동안... 이렇게 원격으로 대화를 나눌 때 단점 중 하나가 주변 환경에 영향을 크게 받는 편이라 근처에서 나는... 
67,"환경법안 국회 통과 지난 월 일 ’환경정책기본법‘, ’하수도법‘ 등 개 환경법안이 국회 본회의를... 이번 개정으로 환경영향이 크지만 통합 허가 대상에 포함되어 있지 않은 업종을 추가할 수 있게 됐고... "
68,"&quot;후쿠시마 원전 오염수 해양방출, 사람과 환경에 미칠 영향 불확실성 우려..&quot; 후쿠시마 원전 오염수... 한편 한일 양측 참석기관(서울 ↔ 도쿄 화상회의, 중앙부처 과장급 참석)은 다음과 같다. - (우리측)... "
69,"각 구성품의 스펙 정보는 사진 링크를 참고해 주세요 중형룸은 다른 룸보다 카메라 성능의 영향을... 국내 위 화상회의 구축기업으로 스마트한 회의환경을 구축해드립니다 비대면 회의, 회상회의 구축을... "
70,「경제 규제혁신 TF」 회의 개최 □ 추경호 경제부총리 겸 기획재정부 장관은 ’...(월) :... 전략환경영향평가를 면제(천억원 투자) * 전략환경영향평가를 이행하는 상위계획(예: 유역하수도정비계획)... 
71,"정상화, △시장환경변화 대응에 대해 논의하였습니다. * 바이오-순환-녹색 경제(Bio-Circular-Green... 부정적 영향에 대해 공감하고 이에 대한 공동대처 방안을 논의하였습니다. #APEC_중소기업장관회의... "
72,특히 새로운 정보나 모국어가 아닌 외국어 등 더 많은 노력이 필요한 다중대화 및 회의 환경에서 최적화 된 소리를 듣기 위해서 제안드린 솔루션이 바로 소음과 거리 영향없이 원음 그래도 전달 받기 위해서는... 
73,도민회의는 “국토부는 전략환경영향평가 본안에서 풍향과 정반대의 항공기 이.착륙 방향을 설정했다”며 “전략환경영향평가의 졸속.부실이 여실히 드러났다”며 맹공을 퍼부었다. 그러면서... 
74,"또한 “환경영향평가협의회 구성의 위법성이 분명하지만 이에 대한 조치는 전혀 없다”며 “환경영향평가협의회의 구성과 관련해서는 ‘환경영향평가법’제조에서 ‘주민대표, 시민단체 등 민간전문가가... "
75,"(월) : 정부서울청사에서 두 번째 「경제 규제혁신 TF」 회의를 주재하였음 * 참석자 : 경제부총리(주재), 환경부장관 등 관계부처, 민간위원 ㅇ 금일 회의에서는 「제차 경제 규제혁신 방안」과 「규제개선... "
76,"반기문 국가기후환경회의 위원장님 말씀: &quot;우리는 대기오염과 기후변화 영향의 피해자인 동시에 가해자&quot;, &quot;다음 세대에 지속가능하고 깨끗한 미래를 물려주기 위해서는 책임을 다하고 과거의 잘못된 선택과... "
77,"▶ 기사내용 설악산 오색케이블카 환경영향갈등조정협의회 제차 회의결과, 환경부 소속 명을 제외한 명 가운데 명만 사업에 대하여 '조건부 동의' - 나머지 명 중 명은 '부동의', 나머지 명은 사실상... "
78,▲ 하남시(시장 김상호)는 지난 일 시청 상황실에서 김상호 하남시장 주재로‘하남교산 공공주택지구 전략환경영향평가 항목 등 결정내용’공개에 따른 긴급회의를 가졌다고 밝혔다. © 경기인 【경기IN... 
79,"⑨세계 환경회의와 동물대표-환경보호 권으로 구성된 STOP!시리즈 마지막권이네요 그동안 지니와... 사람, 환경은 생태계의 먹이사슬처럼 직접적, 밀접하게 연결되어 있고 영향을 서로 주고 받는 관계에 있지만... "
80,  한정애의원은 일(목)에 열린 제회 국회(임시회) 폐회중 제차 환경노동위원회 전체 회의에서... 설악산 케이블카 관련 질의 지금 접수된 환경영향평가가 국립공원위원회 심의 자료보다 더 환경에 영향을... 
81,"기후변화의 영향으로 인해 고통 받고 있다는 것입니다. 기후변화는 실제로 일어나고 있습니다.... 인류 최초의 국제환경회의인 유엔인간회의(United Nations Conference of the Human Environment, UNCHE)에서 처음 UNEP... "
82,"또한, 환경부가 주최하는 전국 ,여개 환경영향평가 사후관리 사업 최종심사 결과 K-water... 최우수상 선정 ▷ 우수사례 시상('..) : 사후관리 우수사례 시상식 및 검토회의 진행"
83,"② 사전 입지의 타당성 검토로 합리적 대안의 제시 주로 실시계획단계에서 이루어지는 환경영향평가... 결정) ▪회의 :위원장이 소집, 과반수 출석과 출석위원 과반수 찬성으로 의결 ↓ ③ 주민․관계 전문가... "
84,"유로존 PMI 하락세 지속, 월 ECB 회의에 영향 예상 -유로존 제조업 PMI 개월 내 최저, 월 ECB 통화정책... (유진) -건축자재-비우호적 환경, 개선 여지는 있다 (유안타) -년 미국시장 전망-게임의 법칙: 점점... "
85,"권 : 세계환경 회의와 동물 대표&gt;~!! 국내 최초의 야생 영장류 과학자가 만든 환경 생태학 책이예요. 총... 미치는 영향, 생활용품과 밀림의 관계, 지구 온난화, 환경보호 이렇게 다양한 주제의 환경생태학... "
86,"열렸던 '국제연합인간환경회의()'의 '인간환경선언'을 재확인하면서 주요 원칙으로 ▶인간은... (원칙), ▶환경영향평가 제도가 국가적 제도로 실시되어야 하고(원칙), ▶여성은 환경관리 개발에... "
87,이날 오전 정부세종컨벤션센터에서 열린 분과회의에서는 자원봉사자들의 안전관리 및 오염지역의 국민환경보건․건강영향조사를 담당하고 있는 관계기관 및 연구기관 전문가 등 여 명이 참석해 안전관리... 
88,"국가기후환경회의, 질병관리본부, 대한의학회가 공동으로 개최했는데요, 첫 문장부터 난관에... 미세먼지가 건강에 끼치는 영향의 범위는 얼마나 되나요? 호흡기심혈관질환, 치매, 정신 신경계 질환 등... "
89,사업자들이 환경영향평가서를 재검토하고 보완하기위한 노력을 하기보다는 오히려 회의 평가만 거치면 쉽게 사업 승인으로 이어지는 협의를 받을 수 있도록 절차가 간소화되는 법 개정으로 악용될 소지가... 
90,"오색삭도 설치사업 환경영향평가 협의 진행상황 보도자료 &lt; 진행 경과 &gt; 차례 부결끝에 설악산... ) ** 제차회의에서 시간 논의하여 보완사항을 결정하였으나, 참석위원 명중 명은 회의결과에 서명... "
91,"&quot;환경부는 부실과 거짓 제주제공항 전략환경영향평가 부동의하라&quot; 제공항도민회의, 제공항 중단촉구 전도 차량 행진 나서.. http:www.newsje.comnewsarticleView.html?idxno= 제주도내 시민사회단체 등으로... "
92,수도권광역급행철도 C(GTX-C)노선 건설사업 전략환경영향평가서(초안) 성동구 공청회 지난 월일(목) 구청 층 대강당에서 국토교통부가 개최한 수도권광역급행철도 C(GTX-C)노선 건설사업 전략환경영향평가서... 
93,"자가 회의석상에 참석한 점 등을 들어 절차적으로 하자가 있음을 주장하였다. 한편 행정행위의 원칙상 비례의 원칙을 어겨 위법의 경지에 달하였다고 주장하였다. 이미 환경영향평가의 초안, 본안 등을... "
94,"* 년 월호(호) 소식지 내용입니다 지구와 우리의 미래를 위해 더 늦어서는 안됩니다 안병옥 국가기후환경회의 운영위원장 인간의 힘은 지구에게 영향을 미칠 정도로 커졌지만, 그에 따른 위기를 통제할... "
95,idxno= 제주제공항강행저지비상도민회의는 일 성명을 통해 “환경부가 국토교통부의 제주 제공항 전략환경영향평가 보완서에 대해 차‘보완’을 요구했다”며 “지난 월 차 보완 요구 이후 두... 
96,교육환경영향평가 심의를 통과하였다고 합니다. 능곡구역은 현재 국토부의 토지수용에 관한 법률(토지보상법)이 올 월일부로 개정되어 사업시행인가전에 거치는 현행 중앙토지위원회의의 의견청취 절차가... 
97,idxno= '제주 제공항 강행 저지 비상도민회의'는 일 국토부에 제공항 전략환경영향평가 보완서를 즉각 공개할 것을 요구했다. 도민회의는 일 &quot;국토교통부는 “제공항 건설사업 전략환경영향평가”... 
98,“송악산 개발 환경영향평가 검토의견 작성 사업자측 개입정황..‘일파만파’“ 제주환경운동현압 “환경영향평가 과에 제주도와 도내 대행업체 간 유착 의혹 조사”촉구 http:www.newsje.comnewsarticleView.html?... 
99,도민회의는 “전략환경영향평가에 대한 도민과 국민의 신뢰를 얻고자 한다면 국토부는 지금 당장 전략환경영향평가 본안에 대한 보완서를 투명하게 공개해야 한다”며 “환경부 역시 짬짜미 밀실 협의를... 
100,"총 회의 주간 환경설정 모임이 끝이 났다. 블로그에 중간중간 총 개의 후기를 쓰긴 했었는데, 이제... 다들 자신의 일처럼 같이 고민해 주고 피드백해 주시는 게 너무 감사했지만, 더 이상 아무에게도 영향받... "
101,특히 확산을 방지하고자 시행 되었던 사회적 거리 두기의 영향으로 대면 회의가 전면 중단되고 비대면... 있는 환경을 선택할 수 있도록 기업들은 다각도로 고심하고 있습니다. 주목할 분야는 바로 IT입니다.... 
102,기업의 회의환경도 그렇죠. 물리적으로 먼 거리에 있는 사람들끼리 회의를 진행하기 위해서는 같은... 쉽게 회의를 할 수 있는 시대가 찾아왔습니다. 특히 세계를 강타한 신종 코로나 바이러스의 영향으로... 
103,"긴급대책회의, &lt;환경일보&gt;, ... : 정부, ‘후쿠시마 원전 오염수 해양방출 대응... 방사선영향평가 재실시, 오염수 설비 운용계획 보완, 설비에 대한 사용 전 검사 등 실제 방출 전 제반 절차를... "
104,경기 군포시가 도시 정비사업을 속도감 있게 추진하기 위해 발족한 주거환경개선 TF의 첫 회의를... 위한 방안과 기 신도시 특별법 제정 시 리모델링 사업에 미치는 영향 등에 대한 심도 있는 토론이 진행됐다.
105,"&quot;제공항 전략환경영향평가, 항공기 이착륙 항로절차는 속임수..&quot; 제주제공항강행저지비상도민회의 기본계획 수립 연구 용역 소음피해 내용 분석 결과 발표http:www.newsje.comnewsarticleView.html?idxno= 제공항... "
106,그 첫 단추는 국토부가 부실정도가 심각한 전략환경영향평가서를 서둘러 환경부에 제출하면서 시작된듯하다. 이에 소위'제주 제공항 강행저지 비상도민회의'는 황당해 하면서 공항개발‘기본계획 고시... 
107,[입장문] 맹목적이고 깜깜이 환경영향평가를 위한 환경영향평가 협의회 밀실 협의 결과를 거부한다!... 년 월 일 사드철회평화회의 성주군수 면담요지 일시 : 년 월 일 :~: 장소 : 성주군수실 .... 
108,사업자 양양군(이하 사업자)이 환경영향평가 부동의 결정에 절차적·실체적 하자가 존재한다며... 당시 행심위는 보도자료를 통해 “이 사건은 설악산 문화재에 미치는 영향에 관한 문화재위원회의 부결 결정에... 
109,합동회의 (제  회 ) https:www.meti.go.jpshingikaienechodenryoku_gassaisei_kanoyojo_furyoku.html 제  회 신 재생 에너지의 적절한 도입을위한 환경 영향 평가의 본연의 자세에... 
110,"자문회의(필요시) →검토의견 종합․분석 →환경영향 평가서 등의 검토의견 또는 협의내용 결정․통보 ※ 원안, 보완 • 교통영향평가서 접수→ 심의요청→사전검토의견·통보→심의개최→결과통보... "
111,"유명수 국립환경과학원 환경자원연구부장은 “이번 회의를 계기로 환경시료를 활용한 오염물질의 생태계 축적과 영향을 분석하고, 이를 통한 오염물질 관리정책 수립의 지원방안을 모색하는 한편, 각국... "
112,"국민 %,나노 안전.환경영향 우려 환경부 조사 나노 인식증진 방안 및 안전관리 대책 추진 고현준... 국제 환경회의에서 주요 이슈로 떠오르고 있기 때문이다. 환경부는 이처럼 나노 관리 정책방향... "
113,그렇다 보니 원활한 커뮤니케이션이 업무 성과에 큰 영향을 주는 직군에서는 전문가급 솔루션의... 여기에 앞서 소개했던 가지 장비가 더해지면 오프라인 회의만큼의 쾌적한 화상회의 환경을 만들 수... 
114,"이번 토론회는 이날 오후 시 순천경실련 회의실에서 년 월에 시행되는 장기미집행도시공원... 관련기사 순천시, ‘기후변화시대, 도시 대응전략’ 주제 포럼 개최 전남도,나주 SRF 환경영향조사 및... "
115,"연료 중단에 대한 환경 영향 선언 초안을 발표했습니다. 유타. 의견을 등록하고, 회의에 참석하며 자세한 내용을 알아보십시오. http:on.doi.govOVqn -"
116,"이는 &quot;제주도감사위원회의 환경영향평가 조례 해석에 따르면 제주도가 조례 위반을 범한 것이며, 그 반대라면 애초 제주도감사위원회가 잘못된 해석과 조사결과를 내놓은 것&quot;이라고 주장했다. 성명은 따라서... "
117,"따라서 환경영향평가에서 동식물상 부문도 식물상, 육상동물상, 육수생물상, 생태계와 같이 해양을... 그러므로 회의 조사로도 때로는 해당 조사지점의 어류상을 대표할 수 있으나, 반복 조사를 하여야... "
118,이종섭 국방부 장관은 오늘(일) 국회 국방위원회 전체 회의에서 “환경영향평가협의회가 지난 일 쯤 구성됐다”며 “평가 범위와 방법 등에 대해 구체적으로 논의하고 있다”고 말했습니다.... 
119,▲ 한국환경회의 소속 환경단체 활동가들은 일 서울 광화문광장에서 기자회견을 열고 전략환경영향평가를 실시해야 한다고 주장했다. ▲ 한국환경회의 소속 환경단체 활동가들은 일 서울 광화문광장에서... 
120,영향을 상당히 줄일 것이라고 분명히 밝히고 있다. 이 메시지는 특히 번째 연례 회의를 위해 베를린에 모인 남극 조약 당사자들을 위해 개발되었다. 당사국들은 미국을 포함한 남극의 환경... 
