,0
19,브레인스토밍 장점은 주제에 제한이 없고 실행하기 쉬우며 질보다 양에 초점이 맞추어져 있습니다.... &quot;그건 좀 아닌 것 같아&quot; 브레인라이팅(--기법)은 년 독일 프랑크푸르트 바텔연구소의 과학자들이... 
20,유용한 경우 ) 그룹이 어떤 토의에 대한 결론에 도달하려 할 때 ) 브레인스토밍 회의가 끝난 다음에 아이디어를 취합할 때 ) 공개 토의가 곤란한 주제에 대한 아이디어를 낼 필요가 있을 때 ) 팀이 문제를... 
21,이렇게 많은 아이디어를 내다 보면 한 번 나왔던 이야기가 다른 사람에 의해 반복될 수도 있고 다소 진부한 내용도 있기 마련이다. 하지만 그 같은 제안도 브레인 스토밍에서는 문제되지 않는다. 아이디어를... 
22,브레인스토밍? 포인트를 잡아보세요. 이런 샘플이 맘에 드신다면 참고할 때 포인트를 잡고... 아이엘츠라이팅기출문제 #아이엘츠라이팅주제 #아이엘츠라이팅문제 #아이엘츠라이팅... 
23,복잡한 문제를 깊이있게 논의 하는데는 부적합 회의기법 브레인라이팅 - 브레인스토밍의 단점을... 회의기법 KJ법(Kawakita Jiro 교수 회의 기법)주제를 정하세요카드에 정보를 간략히 적으세요.정보를 적은... 
24,"회의만 반복하고 있을까를 고민하던중에, 뭔가 활로를 열어준 책이다. 브레인스토밍에서 벗어나자!... 회의 규칙 - 회의시작전에 주제에 대한 설명을 진행한다. - 공감되지 않는 아이디어라고 해도... "
25,"델파이 ,정책델파이, 브 레인스토밍, 역 사적유추, 교 차영향분석, 실 현가능성분석 ● 집단의사 결정모형 • 브레밍 스토밍(Brain storming) : 일정한 주제에 관하여 회의형식으로 구성원 간의 자유발언을... "
26,진행 -진행자 브레인스토밍을 하게될 주제와 과정 혹은 토의될 문제에 대해서 설명 진행과정에... 질문의 반복을 줄여야함) -질문은 전체 학습자를 대상으로 하되 학습자들이 대답할 수 있는 시간을 허용해야 함... 
27,스피킹: 스피킹 템플릿과 : 스피킹 피드백 그리고 무한반복.. 선생님 전략 하에 스스로 훈련이 되게끔 하는 진짜 스피킹 강의! 라이팅: 수업 시간에 생각과 예시를 정리하는 노하우를 통해 브레인스토밍과... 
28,브레인스토밍 과정은 당신에게 문제속에서 틀에서 벗어난 생각을 할 수 있도록 해줍니다. 이... 가지들을 내어 하위 주제를 만듭니다. 계속해서 그 아래의 내용들을 적어가십시오. Source Forge는 마인드... 
29,많음) ▪️반복으로 들으면서 문제 또 풀어보기 -&gt; paraphrase 된 단어 중심으로 듣기 (귀찮아서 쉐도잉은 안한다..) 참고로 파트는 따로 해석하지 않는다 왜? 어차피 시험장 가면 또 모르는 주제... 
30,있는 문제를 선정하고 작은 소주제를 여러 개 정한다. () 집단의 구성 : ∼명으로 모둠을 구성한다. () 규칙 확인 : 브레인라이팅 게시 기법 가지 규칙을 확인한다(브레인스토밍의 규칙과 동일함). () 문제의... 
31,어떤 문제의 해결책을 찾기 위해 여러사람이 생각나는대로 마구 아이디어를 쏟아내는 방법을 &quot;브레인 스토밍&quot;이라고 합니다. 부동산 경매에 대해서 생각나는대로 적어볼께요. 왜 부동산 경매를 시작하게... 
32,문장들을 반복해 따라 읽으며 쉽게 익힐 수 있답니다. 짠! 브레인스토밍 독후활동지는 마인드맵처럼 구성되어 있어요. Topic란에 화두가 되고 있는 주제를 써주시고요. 연쇄적으로 생각나는 단어들을... 
33,진솔하게 “나”에 대해 쓸 수 있는 주제를 두 개 정도 선택해서 브레인스토밍 해 보면 좋을... 금지 사항 이력서에 적힌 내용을 에세이에 반복하지 마세요. 에세이는 원서나 이력서에... 
34,"빼고는 문제 x -회차에서 회차 정도 학생들이 배우고 싶은 주제 분야 선정 -기존의 모집방법... -개월 *펀딩 반복이 이루어지면 스마트 스토어 등록까지 고려 () 제품, 서비스 홍보 판매 -어떤 제품인지에... "
35,"ㅋㅋ ( 그 이상의 점수는 라이팅과 스피킹에서도 점수가 나와줘야한다) 구토플 때는 문제 수가... 해커스 책에 주제가 엄청 많아서 브레인스토밍 연습에는 좋은데, 단점은 최근 토플 동향이랑 핀트가... "
36,문제정의(Define) 하기() ◇ 퍼실리테이션 기법 활용 •브레인스토밍 •브레인라이팅 •Why •역장분석... 문제 정의가 잘못되었을 경우 다시 공감하기 단계를 시도하거나 시안 만들기와 검증하기 단계를 반복하... 
37,"당신 주변의 동료들을 모아 아이디어들을 브레인스토밍 하라. 당신의 머릿속에 떠오르는 시각적... 강조하기 위해, 반복되는 주제를 확인하기 위해, 구별하기 위해, 상징화하기 위해 색상을 사용하라. .... "
38,"부레인스토밍) 주제: 의사결정 방법, 브레인스토밍 의사결정방법이 필요한 경우 = 중요한 결정을... 적기 문제 해결 ex) 유학비용이 모자라는 경우 수직적 사고 방식 : 부모에게 돈을 달라고 한다. 장학금을... "
39,"(예 : 컴퓨터, 자동차, 텔레비전 등) 또한 생활속에서 찾을 수 있는 것이여야하며 포괄적인 주제를... 여기까지 이해하였다면 일곱 번째로 넘어가 브레인 스토밍을 이용한 독단적 아이디어 창출을 마치 한 문제의... "
40,() 토론주제 제시 수퍼 거북 뒷이야기는 어떻게 될까? () 아이디어 작성하기 학생들에게 슈퍼 거북... (Brainwriting) 브레인라이팅 기법은 독일의 마케팅전문가였던 로르바흐(B. Rohrach) 가 브레인스토밍의 문제... 
41,만나다 주제로 깊이 있는 강좌를 개최합니다. 이를 통해 우리 미술문화에 대한 시각을 업그레이드... 소개 글 작성 인문학은 일상 가까이에 있는 다양한 삶의 문제들에 대해 근본적인 질문을 던집니다. 인문학적... 
42,그래도 일주일에 한 편 정도는 주제 글쓰기를 하는 것은 가치가 있다. 양헌이가 하루 선생님이자 칭찬 말 샤워의 주인공이다. 퀴즈로 &quot;내가 제일 좋아하는 과일은?&quot;이라고 문제를 냈다. 어느 정도 진행하고... 
43,"사용자 의견 수집 및 분석 MVP를 통해 제품이 문제 해결을 하는 지, 소비자들 필요에 부응하는지, 최대한 많은 데이터를 수집하고 분석하는 것이 필요 반복, 반복 위 프로세스를 반복... "
44,"또한 미션수행 과정에서 창의성,인지적 유연성,문제해결력, 자존감,도전정신,협동심 등 차 산업시대에 필요한 재능을 갖추게 됩니다. 크레카(CREKA)수업활동 (미션주제:다리를 연결하라) 크레카(CREKA)... "
45,"이용해 문제를 해결하고 기존의 방안을 개선한다. 관찰, 브레인스토밍, 조자, 제작, 소통은 저자가 세우고 실행하는 혁신의 단계다. 책은 그 단계를 하나씩 주제로 삼아 상세하게 설명한다. 저자가 실제로... "
46,디자인 씽킹은 UX 팀이 지속적으로 단계를 거쳐 디자인을 테스트하고 수정하는 반복적인... 아이디어를 브레인스토밍 하는 공동 작업(종종 활력이 넘치는)입니다. 그들은 사용자의 문제를 해결하기 위해 &quot;How... 
47,"“문제를 읽어도 뜻을 몰라 풀 수가 없어요” 문제를 풀려면 문제를 이해하는 것이 먼저입니다. 이처럼... 브레인스토밍, 구조 전략 등 다양한 읽기 전략을 활용하여 내용 요약, 추론 활동을 강화해 주제, 핵심을... "
48,Reverse + Brainstorming -&gt; 거꾸로 하는 브레인스토밍 문제를 뒤집어 접근하는 방법으로 더욱 새로운... 대부분의 '잘고쳐 병원' 구성원들은 다시 또 반복되는 이 토론에 대해 '시간 낭비'라는 느낌을 갖고 있다.... 
49,"시도하고 실패하고 다시 시작하는 것, 그리고 반복하는 것이 전부 인기업을 운영하다보면 끊임없이... 브레인스토밍 하듯 내용을 쭉 적어놓고 같은 거끼리 묶는 작업을 통해 생각이 구조화된다. 우선순위가... "
50,"때까지 반복한다 * 일반적으로 한 조에 명씩 있다고 가정하면, 한 조에 개의 아이디어를 얻을 수 있다. . 아이디어를 비교하면서 논의한다 브레인라이팅 기법은 브레인스토밍의 변형된 퍼실리테이션... "
51,브레인스토밍은 이미 널리 알려진 회의 기법입니다. 하나의 주제를 가지고 자유롭게 논의를 전개하는... 출처 : 브레인월드 창의성 : 새롭고 독특한 기억의 조합 사람은 하루를 거의 예측 가능한 일을 하고... 
52,"다양한 주제에 대해 생각해보았으므로 글쓰기 과정을 진행해보았다. 항상 학습지를 만들때, 수업을 구상할 때 과정중심 글쓰기 과정을 반복하여 따르는 것에 집중하고 있다. () 계획하기 () 글 쓰기 ()... "
53,"이 주제는 요즘 학생들 뿐 아니라 년 내내 이 문제만 내면 거의 모든... pens 브레인스토밍 초 작성시간 : 분 점검시간 : 분 To simply think, it might sound... "
54,"Transformation)’을 주제로 세미나를 진행하고 있습니다. 디지털 트랜스포메이션의 가지 영역 중... ) Painstorming ‘브레인스토밍(Brainstorming)’은 익숙하시지만, ‘페인스토밍(Painstorming)’은 좀... "
55,"Lttle Petey 특유의 앞뒤 없는 개그를 좋아해서 계속 그 장면을 반복해서 보고 있다. 작년에 공구로... 되겠다, 문제집 꾸준히 풀려봤으면도 싶고. 어디까지나 그랬으면 좋겠다-라 브레인스토밍 하듯 하고 싶은 걸... "
56,"(상담자가 권위적이여서는 안된다.) - 현재의 문제에 초점을 맞추도록 하고 주제가 이탈하지 않도록 한다. - 효과적인 면담기술인 경청, 청취,수용, 공감, 반복, 요약, 침묵, 질문, 관찰 등을 적절하게 사용한다.... "
57,본 게임 주제 새벽 시가 되었고 주제가 발표되었다. &lt;Roll Of The Dice&gt; 주사위를 굴린다? 감이 좀 안 잡혔다. 지난번과 마찬가지로 마인드맵을 그리고 브레인스토밍을 시작했다. 결정된 게임은 주사위를 굴릴... 
58,"변형되고 반복되는 주제가 있긴 한데 이는 어쩔 수가 없는 것 같다. 그래도 영어로 뭔가를 이야기 할라치면 How to talk가 아니라, What to talk가 문제인 상황이 많다. 말은 하고 싶지만 무엇에 대해 말해야... "
59,회의 주제를 미리 적어 둔다. 원인 분석을 위한 회의라면 특성 요인도를 나름대로 미리 작성해 두는 것도 좋은 방법이다. 필자가 회사에 근무할 당시 품질 문제가 발생하여 원인 분석 브레인스토밍을 한 적이... 
60,&quot;(~이와 같은) 니즈에 대해 질문하고 싶은 사람 있습니까?&quot; 다른 사람에게 문제 목록을 읽어달라고 요청하세요. 표에서 질문합니다. &quot;과제에 대해 질문할 사람이 있습니까?&quot; 표(테이블)을 한 라운드 반복하세... 
61,문제를 해결하기 위한 제한적인 관점을 해소하기 위해 과거와 미래에 대해 다양하게 아이디어를... 최상의 솔루션을 찾을 때까지 반복하여 진행한다. . 변수 브레인 스토밍(Variale Brain Storming) 먼저... 
62,"만다라(曼茶羅)는 우주의 진리를 표현한 불화(佛畵)로, 깨달음의 경지를 반복되는 원과 네모, 연꽃무늬... 이처럼 만다라트 워크숍은 하나의 주제나 키워드를 브레인스토밍할 때 효과적입니다! 그 외에도 문제... "
63,맛이라는 주제어를 도출해 냈답니다 브레인라이팅(-- 기법) 명의 그룹을 편성하고 개씩 아이디어를... 아주~~자연스럽게요 ㅎ 브레인스토밍의 원칙을 세우고 시작합니다. 원칙 : 참여자가 자유롭게 창의적인... 
64,파악하고 브레인 스토밍을 훈련한다 ▶반복을 피하면서 주어진 데이터를 비교 분석하기 위한 방법을 학습한다 task  ▶주어진 task를 파악하여 off-topic이 되지 않도록 문제를 정확하게 이해하는 훈련을... 
65,"나타난 문제들로 중반부의 이야기 끌어간다. ⑤ 치밀할수록 이야기의 흐름이 결정-ut, 첫 장을 넘기지×(길지×단순×복잡×) ) 과제를 펼쳐 가는 중반부 ① 다양한 규칙 활용 - 단순 반복 점층적 반복 세... "
66,읽기를 반복한다 문제가 뭘까 의지는 있는데 방법을 개선해야겠다 마인드맵이 필요한 이유다... 무언가를 기획하거나 프로젝트에 앞서 주제를 정하거나 주제에 대한 아이디어를 던지는 브레인스토밍... 
67,"&lt;추천 학습법&gt; 스터디 플래너를 통해 목표를 시각화하기 토론, 브레인스토밍 등 협업 학습법 추천!... 내용을 반복해서 공부하는 것이 좋다고 합니다. 단, 심화 학습이나 응용문제에 대한 훈련 필요하다고... "
68,"전략 브레인스토밍, 생각그물,대화하기,자료읽기 )조직하기 전략 다발짓기, 개요짜기 )표현하기 전략 말로쓰기, 개요짜기 )고쳐쓰기 전략 훑어읽기, 돌려읽기 번 설명문에 대한 평가 . 글의 제목은 주제... "
69,같다하여 '브레인 스톰(Brain Storm)' 회의라 불렀고 뇌에서 폭풍과 같은 발상을 하는 회의라는 풍경에서... 오스본은 브레인 스토밍은 하나의 특정한 문제만을 다뤄야 하고 여러 주제를 다루는 것에는... 
70,때문에 누군가 하나의 주제를 놓고 질문을 던진다면 급!스트레스부터 받는 것 같다. 내가 바로... 창의력을 키우는 브레인스토밍 질문놀이 - 일상생활에서 발생하는 여러 문제를 해결할 발명 아이디어를... 
71,"“아마 이번 임용고시에서 국어는 다 각론으로만 문제가 나올 거야.”는 대화의 원리에서 무엇을... 브레인스토밍은 주제와 관련 있든 없든, 모든 것을 떠올리고, 열거하기는 범주가 존재하며 관련된 것만... "
72,"설교의 주제와 대지가 결정되었다면, 가상의 청중을 향해 설교하는 것과 앉은 채로 흥얼흥얼 말을 하며(브레인스토밍) 설교를 작성해보는 것. ⑨ 적당한 밀도의 말로 설교를 반죽하기. 메시지 중간에 빈 공간은... "
73,"점차 주제와는 상관없는 옆길 샛길을 오락가락한다거나, 고집 센 사람(가장 최악이다)의 의견에 살짝... 여러 가지의 원인이 있겠지만, 가장 공동적인 문제는 ... '브레인스토밍'의 기본 룰을 지키지 않기... "
74,"이때, 팀원들이 각자의 생각을 자유롭게 이야기하는 브레인스토밍이 아이디어 발상에 큰 도움이... 수집하여 문제해결에 대한 실마리를 얻을 수 있다는 특징이 있습니다.  브레인라이팅 법칙  주제 : ROUND... "
75,더이상 날 억누르던 시간 제한이 사라졌으니까요 반복되면 더이상 나에게 시간따위는 중요하지... 저도 학생분들 라이팅 질문 거기서 내드리고 문제 좋더라구요 브레인 스토밍 정확히 하기 브레인... 
76,내는것을 반복합니다. 이런식으로 일반적인 사고방식을 벗어나 새로운 생각을 계속 해나가는 것입니다. 사진 : Benz communications 왜 브레인스토밍을 하는가? (번역) 기존의 그룹 문제 해결은 도움이되지 않는 그룹... 
77,주요 저서로《창조 개발 기법 핸드북》《문제 해결 수법의 지식》《베스트 네이밍 기법》등이 있다. () 기법의 개요 카드 BS법은 카드를 이용한 브레인스토밍(BS)이라는 의미이다. 이 기법은 창조개발연구소... 
78,"의견과 반복되거나 다소 새롭지 못한 내용이 있을 수 있지만, 브레인스토밍에서 이러한 점은 문제 되지... 어떤 주제를 가지고 진행할 것인지 예고를 해 둡니다. 이 때 주제는 생활주제와 연관이 있는 주제를... "
79,"정리 주제 앞글자 내용 조작적 조건화 효강 효과의 법칙(손다이크, 호의 결과 행동 반복) 강화의 법칙... 브명지델 브레인스토밍(무작위 개진, 질보다는 양) 명목집단법(서면) 지명 반론자 델파이법(전문가 개별... "
80,엄포도 반복한다. 아이디어 여행의 준비가 되었다는 출발 신호다. 이제 칠판에 오늘의 브레인스토밍 주제를 적는다. 시험문제처럼 정답을 요구하는 문제는 아니다. 수학공식으로 풀 수 있는 문제는 더더욱... 
81,종강하고 나서 마지막 시험을 준비하는 일동안 제가 어려워 하는 주제를 중심으로 (ex 과학) 반복적인... 외에도 문제 주제를 보고 암기한 템플릿을 어떻게 연관시켜서 적을 수 있는지 (브레인스토밍!!)... 
82,카드브레인스토밍(CBS)의 진행 시간: 카드브레인스톰의 진행 회의는 일반적으로 시간~시간이 좋다 Tip... Issue 나 문제 등의 주제를 명확히 해야한다.(당연한 말을 적어서 미안하지만 강조해도 지나치지 않음)... 
83,"꼭 브레인스토밍, 프랑스어 문장 만들어서 머릿속에 넣어놓고 시험장에 가는 것을 추천해요. 사실 작문은 편지형식으로 제안, 항의, 대안제시 등의 문제가 많이 나오긴 하는데, 결국 큰 주제는... "
84,그렇게 번을 반복하면 한 가지 주제에 대한 아이디어가 총 개 모이게 됩니다. 이 방법은 시간 절약을 비롯해 구성원 간 공평하게 아이디어를 제시할 수 있어 브레인라이팅 방법을 추구하는 회사가... 
85,"방법 : '브레인스토밍', '생각 그물' 등 ↓ () 생각 묶기 생각 꺼내기에서 발산된 아이디어 조직하기... 글의 구조에 대한 이해 ) 글의 구성 () 도입부 - 처음(서론) : 관심끌기, 호기심 유발, 문제 제게, 주제암시... "
86,요즘 대중화되어 누구에게나 익숙한 단어가 브레인 스토밍(Brain storming)아닐까 싶습니다.... &lt;브레인 라이팅 방법&gt; . 명이 논의할 주제를 정합니다. . 위와 같은 표를 장 준비하고 각자... 
87,"# 주제 선정 노하우 - 브레인 스토밍 제일 보편적인 방법입니다. 방법은 간단하고 쉽습니다. 주제와... 그렇게 총 번을 반복하여, 어떤 주제를 쓰고 싶은지 알아갑니다. 이 방법은, 자신이 어떤 글쓰기를 하고... "
88,"되는 문제, 제한된 시간에 대한 제약으로 한 가지 아이디어에 대한 충분한 논의 부족, 주제 일치에 대한... 그래서 기존 브레인스토밍의 문제점을 보완하고, 최근의 트렌드를 결합하여 나홀로 사용할 수 있는... "
89,"우리에게 워낙 익숙한 개념이지만 그 중요성은 반복해서 강조해도 부족함이 없다. 브레인스토밍은... 속에 문제를 해결하기 위한 아이디어를 폭풍처럼 불러일으킨다는 의미로, 구성원들이 동일한 주제를... "
90,". 브레인스토밍의 방법 사회자가 구체적으로 명시되어있는 주제와 문제에 대해 팀의 의견을 '모두... 공통적으로 반복되는 컬러나 문구, 패턴, 특징, 트렌드를 발견하고 그와 차별화 되는 방법을... "
91,"전개하는 브레인스토밍은 광고회사의 AE였던 Alex Faickney Osorn 이 년, 크리에이티브한 문제 해결을... 답변을 반복하면서 범위를 넓혀갈 수 있다. what it is 브레인스토밍은 한 가지 주제에서 파생되는... "
92,"일시 : 년 월 ~ 월 (학기 정규 교과목) 장소 : 경운대학교 주제 : 디자인씽킹을 통한 창의적... 단계: 문제해결을 위한 #아이디어 도출하기 (Ideate) * 확산적 사고: 브레인스토밍, 브레인라이팅, 강제결합법... "
93,"창의적 문제해결과 스트레스관리법  . 창의성의 의의 ) 창의성의 개념 - 창의성 &amp; 창의적 행위가... 기록 - 브레인 라이팅 : 브레인 스토밍의 경우 말을 하는 사람들만 말을 할 수도 있으므로, 아이디어를... "
94,유도 브레인스토밍 영역은 특정한 주제에 대하여 시간 및 사고 범위에 제한을 두고 각자 생각하는 시간과 그룹이 함께 생각하는 시간을 따로 떼어두는 회의 방식이다. 이런 종류의 브레인스토밍은 문제에 대한... 
95,"ROBOCITY 코딩수업은 일상 생활 속 주변의 문제를 소재로 합니다. SW코딩할 문제의 내용을 이해하는... 인성동화 교육 주제와 연계되어있는 로봇모델들을 조립하고, 조립 후 아이들과 함께 브레인스토밍... "
96,표현활동이나 문제 해결의 과정을 통해서 이루어지는 방법으로 교과의 구조를 무시하고 교과의... 단계: 브레인스토밍을 통해 주제 망 (아이디어) 펼치기 단계: 자원과 자료 수집 단계: 언어 수준 및 활동... 
97,이렇게 문제에서 떨어져서 우리가 알고 있는 다양한 해결책들을 브레인스토밍 해봤습니다. 아쉬움을... 질문 중 가지 골라서 답 적기 ▷국어-반 전체가 돌려 읽는 행복한 글쓰기 공책 - 매주 한 편씩 - 주제... 
98,"저는 한산초에서 마지막 날 다섯번째 강의 '학급일과, 의사소통, 문제해결' 부분을 맡았는데요. 이진우... 또 한가지는 학급일과를 브레인스토밍할 때 막연하게 쓰는 것이 아니라 구체적으로 작성하게 하는 것이... "
99,싫어요'라는 주제로 학급회의를 진행했다. 분만에 원이 만들어졌다. 감정 브레인스토밍 활동을... ◆잘 안됬던 점 문제행동이 반복될때 올라오는 짜증을 컨트롤 하기가 어렵다. 진도가 늦다. 교환수업이... 
100,끊임없이 반복연습할 것! 토플 리딩 공부법  점 초반 친구들 주목! : 문제 정확히 파악하기 항상... 토플 스피킹  초급 공부법 : 브레인 스토밍 통해 풍부한 아이디어 [나와 관련된 다양한 토픽]에 대해... 
101,"브레인스토밍을 통해 키워드를 추출하고, 가장 중요하다고 생각하는 주제(또는 컨텐츠)를 선정해보는 과정을 거치구요. 키워드를 조합하여 사회적인 문제를 뽑아보는... 일련의 과정들을 통해 의제를 발굴하게... "
102,하지마시고 문제에 맞는 단어를 쓰시려고 노력하셔야 합니다. 예를들어 칼라가 주제... ItemId= [전자책] 아이엘츠 라이팅 브레인스토밍 이렇게 하자! 아이엘츠 라이팅 Task... 
103,"해커스 아이엘츠 기본 스피킹 위 윤성원 선생님이 진행하시는데, 문제를 듣는 즉시 바로 답할 수... 하지만 해커스윤성원 선생님은 다양한 주제로 브레인 스토밍 연습을 하니까 비교적 낯선 주제가... "
104,통해서 반복 연습하는 것인데요. 특히나 독립형 문제의 경우 답변이 떠오르지 않을 때 사용할 수 있는 최후의 수단 템플릿(모든 주제에 사용할 수 있는)을 준비해두는 것이 좋아요. 여기서 주의할 점은 템플릿은... 
105,아이디어 떠오르는 대로 발표 브레인스토밍(Brainstorming) 브레인스토밍은 어떤 문제의 개선·해결... ▶ 진행 방법=먼저 주제를 정하고 사회자와 기록할 사람을 정한다. 주제는 한 가지로 하되 구체적이라야... 
106,"번 반복하다 보면 인터페이스에서 일관되게 발생하는 문제점을 파악할 수 있게 된다. 사용성 문제 중... 가지 - 브레인스토밍 웹 (Brainstorming wes) : 중심주제나 질문을 발전시킬 때나 특성, 부가적인 사실, 관련... "
107,경험을 브레인스토밍해야 합니다. 기본적으로 대학에 대한 관심과 자신의 비전 그리고 대학에서... 큰 주제를 선택하는 것입니다. 예를 들어 복잡한 정치적 문제 해결 내용의 Supplemental Essay를... 
108,"문제만 명확히 정의된다면, 문제를 해결하기 위한 방법을 찾는 건 그렇게 어렵지 않다. 구글링을 하거나... @ 후속 연구 브레인스토밍 ; 텍스트 마이닝 저녁에는 지도 교수님과 후속 연구 주제에 관해 논의했다.... "
109,"의과대학 문제중심학습에서 성찰 유형 및 문제중심학습 경험수준에 따른 성찰의 수준 분석 -비판적 성찰을 중심으로 - (교육공학연구, ) . . . : 의과대학 문제중심학습에서 성찰 유형 및... "
110,계속 반복. 바. 스트림스 - 이 놀이의 가장 큰 장점은 한꺼번에 아주 많은 사람이 같이 놀수 있다는 것.... ▷프로젝트 계획(시간) - 브레인스토밍! -모둠계획서 작성하기 (시간) -결과물 명확하게 알려주기 &quot;이... 
111,"TASK 를 위한 가장 좋은 대비법은 바로 기출 토픽들에 대해 미리 브레인스토밍을 해두는 것인데요!... 큰 문제가 되지 않을 겁니다! 다음은 독립형이에요! 독립형은 하나의 주제가 제시되면, 그 주제에 대한... "
112,"보는 주제에 대답을 해야 하는데요! 이는 한국어로 대답하는 것도 쉽지 않으므로 결국 브레인스토밍 과정이 중요하다고 할 수 있겠습니다~ 우선 시험을 준비할 때에, 지금까지 나왔던 문제와 앞으로 나올... "
113,이 책의 저자는 우리나라 입시를 위한 주입식 교육에 대해 문제점을 지적합니다. 교육의 열정과 비례하여 계속되고 있는 사회문제 행복한 교육이 되어야 함에도 서로를 피곤하게 만드는 경쟁과 입시 중심의... 
114,"그렇게 번을 반복하여 모든 문제를 답하도록 합니다.. 분이 지나면 한 가지 주제에 대한 아이디어가 개 모이게 됩니다. 브레인라이팅이 브레인스토밍보다 좋은 점은, 참석자가 동시에 아이디어를... "
