,0
12,결과적으로 우리 아이디어에 벽이 있단 걸 깨달았고 우린 다시 회의에 들어가야했고..... 근데 배가 고팠고. ..... (이름을 푸대접이 아니라 푸돼지라고 지어야할 듯ㅠㅠ) 회의를 진행하며 죽칠 수 있는... 
13,그야 아이디어 고갈은 기자 신분인 저의 가장 큰 고민거리이기도 하니까 말이지요. 자세한 내용은... 제멋대로 프로젝트의 회의를 하고싶더라도 회의실을 쓰는 것 조차 허락되지 않는 분위기가 있는 경우도... 
14,아이디어 고갈에 머리를 쥐어 짰다.. 그래도 디자인단 최고.. 아이디어 짱 많이 모았다!!!!!! ≧‿≦ 짱 많죵?? 뿌듯 ◠‿◠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나 진심이었네.. 열심히 고르고 또 골랐다 이때 회의는 아마... 
15,"‘달인’ 김병만, “아이디어 고갈? 아직 무궁무진”:clipoard_copy(document.location.href);&gt; 기사입력 --... 생활이 아이디어 회의고 서로 장난치다 소재가 많이 나온다. 길을 가다가 모르는 사람이 지나가면... "
16,촬영했는데 아이디어 고갈로 힘들었다 허나 결과물을 보니 더더욱 찍기 잘했다고 생각함 딱... 듣고 회의 갈기고 저녁 대충 먹고 논문 읽고 워드로 정리하고 여행 갈 짐 쌌다 헥헥 년규씨의 센스와 함께하는... 
17,아이디어 회의를 하는데 아무도 적는 사람이 없어서 그랬음. (그리고 작성된 회의록을 보며 얼마나 본인들이 쓸데없는 소리만 하는지 좀 보길 원했음.) 알고 보니 K감독은 자기소개시키고 이런 담당이 아니라... 
18,회의도 없었다. 그냥 던져주는 일을 작성하는 게 전부였던 골프 잡지사. 그나마 내가 뭔가 시도를 해볼... 아이디어 고갈로 고민인 이들과 새로운 아이디어를 꾸준히 찾는 이들에게 괜찮은 인사이트 찾을 수 있는... 
19,이젠 아이디어 고갈 근데 여자친구가 같이 골라주니까 진짜 좋다!~ 파우치 테트리스의 달인 오목을 또... ㄱㅇㅇ 회의~ 완죤 빨리 마침 근데 생리통이 심해서 혼자 식은땀 흘림 뒤에 분 모자이크 귀찮다 스벅에서... 
20,해서 회의 잘 못 할 거 같아서리 여기서 영상 개 찍음 ㅋㅋㅋㅋㅋㅋ 비가 꽤 많이 왔는데 그래도 세미나... 아이디어 고갈 ..~~ 저녁은 냉동식품 정식... 저기서 냉동이 아닌 건 계란후라이뿐 ㅎㅎ . (화) 이날... 
21,"대학교 도서관(층) 학과 크리에이터로 선정된 이후, 첫 회의 (뭐 사실 오티에 가까웠지만) 면담을... 한동안 아이디어가 고갈된 건지, 아니면 주제가 정해진 상황에서 그 틀을 유지하려는 탓에 마땅한... "
22,주차 콘텐츠 에디터로 가장 먼저 많이 느낀 감정은 '아이디어 고갈'입니다. 콘텐츠를 만들어야함에도... 다음주는 잠깐 회사에 나가서 회의 및 또 다른 업무들을 배울 것 같은데요! 어디까지나 새내기 오꼬미... 
23,인정 인정 … 암튼 잔소리 엄청함 하루 종일… 회의 중에도 옆에와서 쫑알쫑알하는 바람에 같이... 모자라 #아이디어고갈 담당하는 스펙 하나하나가 들고있는 하위 기능들이 많은터라 최종 스펙을 컨펌하기까지... 
24,일 과정을 시작하시는 분들은 이미 회의 화상을 통해 인스타그램에 대한 전반적인 강의를... 노가다와 아이디어 고갈의 삶에서 벗어나지 못하고 너무 힘든 일이 될꺼예요. 이런 구체적인 질문과 솔직한... 
25,"홍보팀 부원들과 함께 주일간 늦은 시간까지 아이디어 회의를 하고, 여 장의 홍보 포스터, 매일 한... 또한 OO년 후에는 연금 고갈로 인한 혜택의 문제도 늘 제기되고 있습니다. 즉 이 모든 것은 충분한 재원의... "
26,"아이디어 고갈이었다가 배불리 먹으니까 아이디어가 폭발적으로 나오는건 꼭 맘데리아여서 그런건 아니겠죠? 원으로 에피타이저 두개, 메인 두개, 디저트 두개, 에이드 두개까지 참 많이도 먹었네요... "
27,평소 메모하는 습관을 들이신다면 회의에서 아이디어 고갈로 고민할 필요도 없을 것 같아요.^^ 지금까지 하이현이 알려드린 회의 아이디어 도출 방법 어떠셨어요? 아이디어를 꺼내는 기본은 머리 속으로만... 
28,^^ 북토크 끝나고 함께 간 소보로님과 &quot;사춘기들과의 별별대화&quot; 재출간에 대한 기획회의도 했어요. 올해... 분들과 아이디어 팡팡 솟는 이야기도 나누고 좋더라구요. 대신 넘 자주 만나면 안되요;; 체력이 고갈됩... 
29,"해가 어둑어둑 해지면 집중력이 떨어지고 아이디어가 고갈되며 서재에는 있고 싶지 않아서 몸부림을... 주간일기 블챌을 기록하며 한 주를 돌아보며 아쉬운 점 - 월 총 회의 여행을 다녀오며, 옷방 정리를... "
30,"브랜드의 특성과 산업 특성을 담고, 소비자에게 적합한 아이디어를 내고 싶다는 목적 지향성 때문에 오히려 새로운 아이디어를 내지 못하고 있다면, 반복되는 회의로 아이디어가 고갈되어 있다면 한 번... "
31,"정보공유회의에서 캐치마인드 했는데 ㅋㅋ 내가 이거 답을 까먹어버렸다 ㅋㅋㅋ 내가 내고 ㅋㅋ 게임, 상품 준비하기 귀찮. 이건 진짜귀찮다 ㄹㅈㄷ 디저트 고르기도 귀찮다 ㅋㅋㅋ 아이디어 고갈되어 가는듯..... "
32,경우는 아이디어가 고갈되지 않는 MD의 역할이 너무 중요하다~ 기본적으로 소비자들의 니즈를... 기본적으로 우리 회사의 경우도 오전부터 영업회의를 미친듯이 한다. 보통은 MD들이 상품소싱에서부터... 
33,우후 회의하고 나니까 벌써 점심 그래서 점심으로 불닭에 감동란 먹기 닭학살 장면 스벅에 한창... 중간에 아이디어 고갈로 책 읽는데 마음에 드는 구절 붓다의 최후의 가르침이 나에게는 뭔가 더 울림이 있다.... 
34,가끔은 당근으로 맞는 나의 행복한 회사생활 본격 회의시간이 숙제검사 시간이 되어버린 건에 대하여.... 아이디어 고갈 상탠데 ;; 연어 혼자 술 없이 먹으니까 맛이 없다 이때부터였나요 꼼장어 무새가... 
35,OTL 그냥 예전부터 생각했던 것을 이것 저것 쓰다보니 그렇게 되었군요 ㅠ (앞으로는 아이디어 고갈??... 우리 서로 협력합시다 (=ㅂ=)乃 열띤 회의 - 점점 발전해가는 Yepp 열정운영진을 지켜봐 주세요- (plz)... 
36,회의  쉽게 아이디어가 도출되는 안건 &gt; 짧은 시간 가능 &gt; 사담이 증가 &gt; 지쳐감 &gt; 종료시간 (반나절) 회의  쉽게 해결이 안 되는 장기적인 플랜이 필요한 안건 &gt; 시간이 길어짐 &gt; 아이디어의 고갈 &gt; 회의 멈춤... 
37,"빅 프라블럼에 도전하는 작은 아이디어 지구사회의 빅 프라블럼 해결에 나선 작은 스타트업들의 큰... 자원고갈을 동시에 해결하는 묘안을 찾은 오스타라, 축구공과 줄넘기 줄을 통해 필요한 에너지를 스스로... "
38,나도 슬슬 떠날 때가 되어따 #퇴근 간만에 놀러 온 언니가 빙수 사오래서 사갖고 가는 길 #회의... 간만에 낮에 나가볼라 했더니 다른 #뉴스레터 신청했어여 #카뉴 총총 만들고 (이제 아이디어 고갈임;;;) 갑분... 
39,전체회의에서 염태영 수원시장님은 기조연설을 통해 “∼년 후 화석연료가 고갈될 것이라는... 전체회의에서 도시별 여건을 감안한 미래형 교통계획 수립 과정의 아이디어와 미래 도시 생태교통... 
40,수업 다 끝나고 회의를 시까지하고 난 사가정으로 갔는데... 민우형이랑 경범선배랑 유정선배랑... 아이디어 고갈 그래서 대충 생각하는건 전에 동기들이 개강하면 개강룩들 찍어 올려달라고 했는데 그게... 
41,기획회의 D- 우리집 셀프인테리어를 위한 아이디어 회의 아직 첫 장도 못 넘겨 본 참고자료... 집에... 우리집 팀장(=남편)한테 분명 혼날텐데 ㅜㅜ 나도 낮잠 자고 싶다 #쌓인빨래 #밀린과제 #체력고갈 #아직두시
42,그냥 쌤들 회의하는 곳이었엄… 차고사 하루 전 시험치는 교실 확인한다고 시험 하루 전에... 아이디어 고갈되면 여기 있는 미니언즈 머리 만지는 거 인졍? 핸드폰이 없으면 이렇게 놀면 돼… 점심시간에... 
43,이는 오늘날 널리 받아들여지고 있는 아이디어입니다. 년대에 도파민은 설치류에 대한 연구를... 도파민 고갈이 레세르핀의 운동 억제 효과 생성에 직접적인 책임이 있음을 깨달았습니다 . 회의론... 
44,우리팀 회의때마다 젊은 ? 사람들을 바라보며 &quot;우린 이제 아이디어가 고갈되서 없어 젊은 사람들의 트렌티하고 센세이션한 아이디어가 필요해 아이디어좀 내봐 ! &quot; 하지만 결국 진행되는 건 자기네들이 익숙한... 
45,"다들 오래 지속되니까 아이디어 고갈 + 배고픔 의 상태가 되었다. 다음 회의까지 해야할 일을 나누고, 방향성을 잡고 또 빠빠이 했다. 그리고 나는 이날도 또 어김없이 낮잠을 잤다. ㅎ허허 이번주는 친구랑... "
46,자유롭게 회의하면 막히던 아이디어도 나올 타카페와는 차별화된 미팅장소 회의실 대구 수성못 카페... 에너지 고갈 수성못 카페 대구 텀트리 프로젝트 제대로 된 브런치 타임..... 두부가 올라가는 비건... 
47,회의에 회의를 거듭하는 요즘. '나에게도 이런 아이디어가 나올 수 있구나' 싶을정도로 아이디어가... 그러니 이벤트 아이디어 고갈. 멀리보면 게임아이디어가 모자랄거고 우리가 활동을 관두더라도 남는것도... 
48,(보컬팀) 아이디어 회의도 굉장히 많이 하고 어떻게 보면 보컬팀 덕분에 유닛리버스가 아직도 있다!! ... 점점 고갈이 되는 만큼 잘 이겨냈으면 좋겠어요 나 저 치킨 어디서 본거 같다 했더니... 
49,아이디어 고갈이란 이유로 미루고미루고미루고미루다가.. ㅋㅋㅋㅋㅋ 원래 잡힌 회의 시간인 토요일 오후에 친구한테 톡을 날림... 서로 맘이 통하는 순간!! ㅋㅋㅋㅋㅋ 다행히(잉?) 친구도 난항을 겪고 있는... 
50,"아이디어 고갈로 인해.... 유머소설을 또 앞편에 이어쓰게되네요..... 다음편도 이어질겁니다.... 아마.... 아이디어가.,... 너무부족하네요..... 'ㅅ' 좋은 아이디어를 생각해내서.... 내용도 길게 할거고.... 재미도... "
51,아이디어 고갈됐다면 SF를 보기 시작할 때…새로운 사업 아이템 찾는 데 활용해야 [경영 전략]... 미국은 · 테러 이후 SF 작가를 국방 브레인스토밍 회의에 참여시킨 사례가 있다. 미국... 
52,처음에는 아이디어가 많아서 글이 잘 써졌어요. 그러다 점점 소재가 고갈되니 글쓰기가 힘들어졌어요.... 공가희 작가님과 그림(삽화)을 그려주는 친구 보윤이와 함께 줌(Zoom)으로 아이디어 회의를 하면서 내용이... 
53,"선물은 사놨지만 며칠전 아부지 이벤트는 실패하고,, 꽃도 케익도 주문하지 못한 상태다. 아이디어는 고갈 상태 어쩌즹 다들 어버이날에 뭐 준비 하시나요?_? 저는 일단 점심시간 틈타 그림그리러 회의실 들어왔어요"
54,"자유롭게 아이디어를 내놓는 회의 방식을 뜻합니다. 한 가지 문제를 두고 회의를 통해 여러 가지... 브레인라이팅의 특징 브레인라이팅은 참여자들이 돌아가며 아이디어를 적어 내고, 이 아이디어 소재가 고갈될... "
55,느꼈다 아이디어 고갈ㅠ 오늘은 국제회의 기획 및 실무와 MICE 베뉴의 역할에 대해서 강연 들었다 국제회의기획자 넘나 멋있는것ㅠ 코엑스에서 일하시는 분도 만났는데 너무 멋있는 분들이었다 일차: 월... 
56,"이론적으로 과학전시회의 작품제작요령과, 발명품대회의 아이디어 발굴방법은 얼마든지 전개할 수... 따라 아이디어의 고갈과 함께 학생들이 제작할만한 작품이 없다고 한다. 본인도 제회... "
57,우리 E조 강원도 팀은 회의하다가 결국 아이디어 고갈로 밖에 나와서 사진을 찍으며 놀았습니다ㅋㅋㅋㅋ 경기도민 두명이 포함 된 함께 강원도팀 화이팅...ㅋㅋㅋㅋㅋㅋ! 신기하게도 두명은 대학교 동기학번... 
58,또 아이디어 회의 ~ 회의할 때마다 느끼는 거지만 다들 너무 아이디어 뱅크셔 … 항상 분발해야겠다고... 체력 고갈로 인해 애프터 파뤼는 불참했지만 햄벆  와중에 서포터즈 하나 합격함 근데 갑자기 팀원을... 
59,광고회사 제일기획은 년부터 이 같은 익명 아이디어 회의 공간인 ‘아이펍(i-pu) 소셜 네트워크... ~일 단기 휴일로는 고갈된 체력과 정신을 % 회복할 수 없는 법. 정보기술(IT) 기업 카카오는 입사 후... 
60,사무실 복귀 완 퇴근하고서는 가을축제회의 들으면서 엄청나게 급하게 집에 돌아왔다... 바로 시에... 난 안 땡기더라 난 애들 얼.굴.이 좋다고요 혜화시장 저녁메뉴 아이디어 고갈돼서 냅다 그냥 새내기때... 
61,무작위 연결법의 비즈니스 활용 - 처음 아이디어 도출 시 효과적인 출발점 - 아이디어 고갈 시 새로운 아이디어에 도달하는 길을 열어줌 - 신속한 창의성 발휘 시 유용 - 새로운 상품과 서비스 개발 시 적격... 
62,특히 아이디어 회의에서 아이디어의 고갈을 맛보는 이유는 '자신이 잘 알고 있는 내용이나 주요 관심 사항 위주로 검토'하기 때문이라는 저자의 지적이 눈에 띈다. 대부분 이렇게 회의를 진행해왔다는 걸... 
63,- 아이디어 고갈이에요 비를 뚫고 출근한 내가 자랑스러운김에 수박주쭈를 사먹었어요 그냥... 일요일은 회의하는 날이에요. 언제나 말하지만 우리의 아이덴티티가 무엇인지 잘 모르겠어요. 항상 노력을... 
64,아이들과 홈스쿨을 진행하면 나 혼자만의 생각만으로 진행하다보면 항상 아이디어 고갈로 고생을... 그리고 한 달 계획지의 결과를 보고 가족들과 회의를 할 생각인데 어떤 개선점이 있는지 그리고 제대로 환경... 
65,즐거웠다뮤 회의마지막날의 포켓몬고 못잡음 회의 마무리가 다가올 수록 머리회전이 멈추는 느낌 싫다구 아이디어 고갈 그래두 ❤️ 년 기 화이팅 급마무리아님 곧 릴레이 칭찬과 문답 커밍숭ㅇ~♪♪
66,디저트를 먼저먹는 위대함이라니 말끔하게 비우고 점심 먹으러 출발 아이디어 고갈 지친 몸과 마음... 콘크리트가든 #운서동카페 #송도 #인천가볼만한곳 #카페투어 #아메리카노 #일상 #소소한행복 #아이디어회의
67,모든 사람이 그런 것은 아니지만 제가 만났던 대부분의 사람은 창업 후 아이디어 고갈에 힘들어 하더라고요. 그래서 자의든 타이든 특단의 조치로 회사에 회의공간을 따로두고 주기적으로 회의를 하는 것... 
68,아이디어가 고갈되거나 열정이 식어버린건 아닌데요. 마냥 아무것도 하고 싶지 않을 때가 가끔 있는... '뉴노멀'이라 부르는 시대에 생각보다 빠르게 일상을 파고든 화상회의인 Zoom도 있습니다. 마치... 
69,"하지만 주간 연재에서 소재 고갈로코미디 만화로서는 버티기 힘들었기에 일주일 中 일은 닥터 슬럼프 ,일은 차기작을 위한 아이디어 구상과 편집자와의 회의에 몰두하죠. 토리야마는 성룡에게 영감을... "
70,"점심 때 학생들 사제 멘토링에 인사위원 선거위원 회의까지 하다보니, 시부터 시까지 거의 쉬지 못했네요.. 마지막 친구 지도할 때 결국 아이디어 고갈. ㅠ (미안, 쌤이 내일은 살아날꺼야ㅠ) 결국 퇴근 길에... "
71,회의 때마다 새로운 아이디어 없냐고 해서 기껏 생각해서 기획서라도 내면 '별로'라면서 새로운... 대박나기를 고대하며 열심히 갈고 닦아 보세요. 상사의 핀잔에 주눅들어 당신의 창의성을 고갈시키지 마시고요.
72,"아무리 아이디어가 불쑥불쑥 떠오르는 프로 작가라도, 아이디어가 고갈 될 때가 있다. 그럴 때... 그런데 이 중요한 회의에 참석하려고 사흘을 빡빡하게 준비하던 소녀는 빡빡한 생활에 싫증이 났는지, 그만... "
73,아이디어 회의중^^;; 수연이의 아이디어를 발전시켜가며 룰을 정리하고 저녁내내 주요 구성물인 타일... 바나나가 고갈되고 있습니다 여러분이 원숭이라면 화란섬의 마지막 먹거리인 바나를 지켜야 하고... 
74,제목 아이디어 고갈 . . . 김성우 껌딱지 이재혁 머리 자르러 갔다가 윤쌤이 추천해준 짱이네... 교활이니 회의니 뭐니 해서 차시에 쫑남 어이없어 암튼 독점시장까지 했다는 거에 의의를 둔다 . . .... 
75,"REAMS 원리를 아이디어가 필요한 모든 곳에 적용한다면, 아이디어가 고갈된 이들에게 지금까지와는... 그래서 연구실에서 매일 밤 퇴근하고 밤 시부터 아이디어 회의를 하였었죠. 그래서 석사과정 당시 수십... "
76,"거의 고갈되어버린 게 틀림없다. 종로가 어느 골목 내가 카메라를 메고 자주 사진을 찍으러 다니는 이... 새로운 관점은 시간이 흐르면서 진부하게 변하고, 번득이는 아이디어가 포도송이처럼 언제나 주렁주렁... "
77,아이디어회의한지 분만에 아이디어 고갈된 무도멤버들-- 거성이 제작진한테 준비한거 없냐고 물어보고 도니가 제작진이 우리를 그렇게 믿는 사람들이 아니라는걸 강조하면서 보게되 개의 아이디어..... 
78,그래서 아이디어가 고갈될 때마다 도쿄로 달려가곤 했다. 물론 공적인 일도 있었다. 일본출판협회나... 한국출판학회의 오기였다. 경력이 짧은 기자들이 고유명사에 약해 벌어진 실수였다. 나에게 전화를 건... 
79,생각하다가 아이디어 고갈ㅋㅋㅋㅋㅋㅋㅋㅋ 귀얌스 제 포스팅에는 움짤이 자주 등장할 예정입니당 첫번째 주인공은 막내 팀장 성 하 ㅋㅋㅋㅋㅋㅋㅋㅋ 찜통으로 나가기 전에 사진 챸 전 이날 회의 끝나고... 
80,"때론 회의감에 빠질 수도 있고, 아이디어 고갈의 늪에서 도무지 헤어 나올 수 없을 것만 같은 무력감이 들 수도 있다. 세상 모든 일이 그렇듯 업이 있으면 다운이 있는 법. 그럴 때마다 좌절하며 포기하기보다는... "
81,이번 미션에도 성공적으로 이끌기 위해 저희 셋이서 머리를 싸매며 열심히 회의를 하였어요. 다들 아이디어 고갈로 인해 정말 힘들었었죠..ㅠㅠ 하지만..!! 저희는 디톡수 아닙니까..!!허허허허 몇시간 회의... 
82,다들 종이에 펜하나씩 들고서 낙서도 하고 아이디어회의 하면서 이것저것 끄적이다가.. 또 다시 와버린 멘붕의 시간 아이디어 고갈... 단톡방에서 보낸 은지의 캘리솜씨.. 펜으로 이렇게 맛깔나게 쓰다니ㅠ.ㅠ... 
83,을 넘게 회의했나 아무튼 되게 많이했어유ㅠㅠㅠㅠ 다들 아이디어 고갈될때까지 열심히 아이디어 냈움 온갖 푸드는 다 나온듯ㅋㅋㅋㅋㅋㅋㅋ 푸드만 알면 되는 게 아니라 그 푸드가 뭐가 좋은지도 알아내야... 
84,"기획 회의에 참가하게 되었다. 지금 와서 말할 수 있는 거지만, 첫 회의 참여하신 기획단 구성원 중...  제회 LGBTI인권포럼 웹자보 세션을 기획하면서 아이디어 고갈에 시달릴 줄 알았는데 우려와 달리... "
85,'하하도 소재 고갈...진부한 포맷 식상'이라는 자막은 계속되는 태호 피디의 자막 디스로 유쾌함을... 아이디어 회의를 하는 과정에서 자연스럽게 드러난 무도인들의 이야기들을 편집하는 과정에서 자신들에게... 
86,프롤로그 서기년 월 어느날 지나친 낭비로 인하여 에너지가 고갈되어 버린 지구에서 지구인들은... 초기 아이디어 회의중 나온 컨셉드로잉. 전기생산의 매개체인 닝겐이 쳇바퀴를 돌리면 주위... 
87,"모인 분들 대부분 사진도 잘 찍으시고, 성격도 다들 좋으셔서 그런지 매 달 회의가 기다려질... 나면 아이디어가 고갈되어 힘들 때가 있어요. 왠지 썼던 기사 같기도 하고 새롭지 않기도 하고 같은 말만 반복하는... "
88,꼬부기 유령등장 회의중 아이디어 고갈로 인해 ..ㅠㅠㅠㅠ조금만 더 힘내자 유진양 자신의 아이디어를 줄줄줄줄이 말하고 있습니당감기로 인한 부상투혼나중에는 입술색이 하나도 없어서 우리가 정말... 
89,이에 따라 첫 허들을 넘는 아이디어가 고갈되자 더 이상 제안이 나오지 않았습니다. 반드시 아이디어가 많이 나온다고 회의성과가 알차다고 할 수는 없지만 아이디어를 내는 동안에는 비판을 보류한다는 원칙이... 
90,일주일동안 끙끙 머리싸맨 내가 바보같이 느껴진다.)아이디어 고갈 때문에 좀 자극도 받고 격려도... 상업적 광고를 하다 회의를 느낀 그는 직접 광고연구소를 차려 세상에 공헌하는 광고를 만들고있다. ‘착한... 
91,"아이디어 회의를 거치고 드디어 UCC 첫 촬영을 시작했습니다! 이번 UCC의 주제는 ‘물 부족 현상으로 인해 국민들이 겪게 될 상황 및 물 부족 현상을 대비하기 위한 물 절약의 필요성과 방법 소개’ !! 즉, 물... "
92,"아이디어가 고갈되면 이 동네 매체들은 어떤 이야기를 다루는지 찾아보는데, 그때 &lt;기획회의&gt;를 찾아보는 경우가 많아요. 이 잡지가 년부터 나왔으면 년 정도 된 건데, 지금까지 살아남아 있다는 것... "
93,정말 많이 개선해야할 것들이 많더라구요~ 하지만 아이디어 고갈로 인해 우리팀...너무힘들었어요... 이제는 ㅠㅠ.....회의할 시간 신촌역 근처 카페에서 계속해서 얘기얘기 어떠한 이미지가 좋을까... 
94,둘이 아이디어 회의 많이하고 많이 그려보는 수밖에... 닭캐릭터를 하도 많이 그리니 요즘 소재가 고갈돼서 힘둘ㅠㅠ ;친구들이 좋은의견도 많이 보내줬다^^*** 그려봅시다~ 닭캐릭터 윈도우페인팅 도안 좋은... 
95,"과일촌 주스 광고 가끔 모방하는 것, 즉 베끼는 것에 회의가 들때가 있다. 뭐 잘나가는 광고회사의... 아이디어 고갈인지 디자이너들은 무조건 책을 펼쳐놓고 여기저기 끼워 맞출려는 걸 볼때마다 한심하기를... "
96,책과 인터넷을 서치하며 ~시간 동안 회의를 진행하고 다음 수업을 준비합니다. 아이디어가 떠오르지... 초보 선생님이나 가끔 아이디어가 고갈되었을 때 응용하시면 도움이 되실 거예요. 제가 좋아하는 그림... 
97,"결국 아이디어 고갈인 상태에서 유일신은 자신의 경험을 일기 형식으로 소설로 적기 시작한다. 근데... [모든것을 베는 천검]이 원주인인데, 그에게 돌려주고 권능, 코인, 서고열람 회의 기회를 얻는다.... "
98,"이게 말이 쉽지, 그분과 대화하다가 내자리로 돌아와 동료들과 회의하고 몇번 부대끼고 나면 에너지 고갈이다. 한번은 아이디어 회의에서 한직원이 아무 이유없이 화를 내고 나가 버렸다. 나는 꽤... "
99,블루 회의가고 새벽 시까지 지혜랑 카드뉴스 만들었습니다아.. 짜잔~! 집 와서 공부 안하고 놀다가 또... 파이썬 파이썬 아~~~아이디어 고갈 암튼 오후 시 반부터 영상 좀 놓고 쉬었다. 저녁에 어쩌다보니... 
100,"소재고갈이 빨리 오지 않을까 걱정될 정도로 분 영상에 많은 것을 담고 있다. 숏박스, 장기연애... 분짜리 영상에 시간이 걸린다고 하지만, 아이디어 회의나 연습까지 합치면 거의 한주가 다 가지 않을까.... "
101,"기획회의... pcplayer의 파격적인!!! 변신을 준비해야 해서 이 달에는 여러가지 생각하고 있습니다만... 딱히 떠오르는 것이 없네요. 아, 아이디어 고갈인가봐요..=ㅁ=;; 요즘들어 생각하는 건데... 최근엔... "
102,"엇갈린 설문조사 결과와 수강생들의 반응, 소재고갈 등이 원인으로 추측된다. 호국정신과 나라사랑... ~) - 이맘때쯤이면 대부분은 아이디어 회의는 끝나고 대부분 촬영 및 편집에 들어간다. 사회복무요원의... "
103,그리고 회의때매 다시 아지트 왔음 몇번을 엎치락뒤치락 하느라 매일이 새벽까지 회의인 공모전... 일어나자마자 또 공모전 과제함 물론 쉬엄쉬엄 함(아이디어 고갈이라는 핑계) 인지 전략 옥외광고 하나... 
104,정말 아이디어 고갈에... 머리는 깨질것 같고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그동안 소수정예 회원제로 운영되어오던  여성산악회 온새미로가 월 회의를 거친 결과 매년 월~월 회원모집을 하기로 했답니다 :) 이... 
105,원석이네는 일에 개별화회의를 마쳤는데 아직 상담이 진행전인 학교들도 꽤있는 거 같습니다. 다들... 고민하면 생각하게 되고 생각하면 아이디어라는 것이 떠오르기 마련이니까 오늘 아침은 차 한잔... 
106,팀들의 아이디어 회의가 이루어지는 장소로 골드오션 커뮤니케이션즈를 발전시키는 장소라 할 수... 얼음고갈현상이;;) 졸릴 때 정신을 차리기 위해 꼭 들려야하는 Hot Place~ 빠르게 층을 훑어봤습니당~ 뭔가... 
107,점점  아이디어가 고갈되어가고 있지만 그래도 다음 월례대회도 즐겁게 준비해본다!! #테린이일기 #월례대회상품준비 #테니스월례대회 #장성테니스 #노란공클럽
108,"그 의미는 사람들이 처음에 아이디어의 우물이 고갈됐다는 목소리를 무시해야 한다는 것이다.... 예를 들어, Nordgren과 그의 동료들은 분 동안 회의를 하고 오직 평범한 아이디어들을 내놓으면서도 그들을... "
109,요즘 아침 월부터 월까지 만든 과외 피피티 총 장 ••• 이제 진짜 아이디어 고갈 런데이 주차... 온라인 회의 제자리 걸음만 세 번은 한 것 같은데 그래도 첫 단추가 어려웠으니 그 뒤는 더 잘 풀릴... 
110,서울대입구역 로다 미팅 장소 대관 비지니스 미팅 및 회의하실때 아이디어 쏙쏙 나오시라고 (저희도 기획회의 할때 아이디어 고갈되면 정말 힘들었었거든요) 재치있는 멘트도 넣어드렸지요. 그리고... 
